tar_letter,tar_pos,tar_ori,tar_pos_type,block,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instruction_text.started,instruction_text.stopped,fix_key.keys,fix_key.started,fix_key.stopped,fixcross.started,fixcross.stopped,roi.started,roi.stopped,roi.numLooks,roi.timesOn,roi.timesOff,RedFixCross.started,RedFixCross.stopped,distori,search_resp.keys,search_resp.corr,search_resp.rt,search_resp.started,search_resp.stopped,fixcross_shape.started,fixcross_shape.stopped,correct,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,fix_key.rt,text_q1.started,text_q1.stopped,key_resp1.keys,key_resp1.rt,key_resp1.started,key_resp1.stopped,text_q2.started,text_q2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image.started,image.stopped,text_q1_2.started,text_q1_2.stopped,slider.response,slider.rt,slider.started,slider.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_q4.started,text_q4.stopped,key_resp1_3.keys,key_resp1_3.rt,key_resp1_3.started,key_resp1_3.stopped,finish_text.started,finish_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,group,age,gender,date,expName,psychopyVersion,frameRate,
0,7,2,2,mix,0,9,9,9,,,,,,,None,170.3467766454487,None,169.36435971643914,None,169.84720479683529,None,1,[0.009687766993010882],[0.517322652319308],170.3467766454487,None,[0 0 1 3 1 2 3 3],space,0,5.036024808008733,0.002338380067158141,None,170.36342932904336,None,1,175.4007740720499,None,None,175.9003389291277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,8,2,1,mix,0,10,10,10,,,,,,,None,176.93279498508036,None,175.94197762965177,None,176.4332212121917,None,1,[0.009559161221659451],[0.5177463137288214],176.93279498508036,None,[3 2 0 3 1 1 0 2],space,0,4.8015171532388194,0.002342549331842747,None,176.9494800606535,None,1,181.75364938923485,None,None,182.25323669619803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,1,3,1,mix,0,11,11,11,,,,,,,None,183.28568697932315,None,182.31153962597182,None,182.78608498372068,None,1,[0.008669825045217294],[0.5173386879523605],183.28568697932315,None,[0 0 2 1 2 3 1 1],space,0,3.7124985467735314,0.0027883399143320275,None,183.30232362728566,None,1,187.01580504006324,None,None,187.5153830463599,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,8,4,2,mix,0,12,12,12,,,,,,,None,188.54779901323127,None,187.56539747842908,None,188.0482608394459,None,1,[0.008721459780645091],[0.51687333389782],188.54779901323127,None,[3 3 1 3 1 3 1 0],space,0,3.3947152869477577,0.003221943416065187,None,188.5644773538388,None,1,191.9615613061469,None,None,192.46112071110957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,7,3,2,mix,0,13,13,13,,,,,,,None,193.49358029490213,None,192.51109216768418,None,192.99401742624286,None,1,[0.008669183619531395],[0.5171969329603598],193.49358029490213,None,[0 3 1 1 1 1 1 3],space,0,1.98442983986115,0.0027636450404315838,None,193.51023458206055,None,1,195.49187602788425,None,None,195.9914463370772,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,8,3,1,mix,0,14,14,14,,,,,,,None,197.02388731953488,None,196.0497701131735,None,196.5243180366233,None,1,[0.008601513251051074],[0.5172819218132645],197.02388731953488,None,[0 0 2 0 0 2 1 1],space,0,2.453925576948677,0.0028707630654025706,None,197.04056886726903,None,1,199.49677491360035,None,None,199.99633944996486,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,7,2,2,mix,0,15,15,15,,,,,,,None,201.02879101594044,None,200.04632341433262,None,200.5292166016261,None,1,[0.008452061156276613],[0.5170298416705918],201.02879101594044,None,[1 1 3 2 0 0 0 1],space,0,3.2010526330377616,0.0029240013645903673,None,201.0454440202484,None,1,204.25102339406385,None,None,204.75063732017617,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
1,6,4,2,mix,0,16,16,16,,,,,,,None,205.78304719350763,None,204.80892004505404,None,205.28347470346944,None,1,[0.00865475155023887],[0.5172585097898263],205.78304719350763,None,[1 2 2 2 2 3 3 3],space,0,2.4937972149182315,0.0026799390388987376,None,205.7996928214243,None,0,208.29755912017026,None,None,208.7971368057536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,5,1,2,mix,0,17,17,17,,,,,,,None,209.8212498428511,None,208.83042799744453,None,209.32167639067393,None,1,[0.008663410791996284],[0.5176735119575824],209.8212498428511,None,[1 3 1 3 1 3 2 2],space,0,2.6631341351021547,0.0023771862979629077,None,209.83789899860676,None,1,212.50228764332678,None,None,213.00183518192108,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
1,4,3,2,mix,0,18,18,18,,,,,,,None,214.02601300297374,None,213.06017114509814,None,213.52641164879697,None,1,[0.008713762677871273],[0.517267489743972],214.02601300297374,None,[0 2 0 2 1 0 3 0],space,0,4.1544261452518185,0.0029717875495407498,None,214.04262206964904,None,1,218.19739799413492,None,None,218.69696188907466,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,3,2,2,mix,0,19,19,19,,,,,,,None,219.7294359049356,None,218.75529560726318,None,219.22983936144828,None,1,[0.008730760448088404],[0.5171937258346588],219.7294359049356,None,[0 0 2 2 2 2 2 2],space,0,3.65078445312065,0.0030817919878245448,None,219.74607030790958,None,1,223.40126347955265,None,None,223.90082577092954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,2,2,2,mix,0,20,20,20,,,,,,,None,224.93328214759458,None,223.95082865734275,None,224.43370677114217,None,1,[0.009465513126997394],[0.5174804429425421],224.93328214759458,None,[1 3 2 2 3 3 3 0],space,0,3.423023630351963,0.0025760281405382557,None,224.94994124544246,None,1,228.37200422314436,None,None,228.87157292877356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
1,3,4,1,mix,0,21,21,21,,,,,,,None,229.90402038962776,None,228.9298492393982,None,229.3961192486604,None,1,[0.008677842860379315],[0.5166347236863658],229.90402038962776,None,[1 2 0 3 2 0 1 1],space,0,3.372642559581436,0.003126691759462119,None,229.91234730870747,None,1,233.2844544806121,None,None,233.78401741341378,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,4,3,1,mix,0,22,22,22,,,,,,,None,234.8164712243788,None,233.84231649463618,None,234.3168990550521,None,1,[0.008678163573677011],[0.5172803182495045],234.8164712243788,None,[1 1 2 2 3 3 1 0],space,0,4.0188929797150195,0.0027030303499486763,None,234.83312038013446,None,1,238.85467772227275,None,None,239.3542486728914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,3,1,2,mix,0,23,23,23,,,,,,,None,240.38669703174037,None,239.40422109160318,None,239.88715116085132,None,1,[0.008668542194754991],[0.5170949463381476],240.38669703174037,None,[0 3 0 1 3 1 2 1],space,0,3.520767865862581,0.002868518075956672,None,240.4033368868295,None,1,243.9253249460562,None,None,244.4249013487891,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
1,4,2,1,mix,0,24,24,24,,,,,,,None,245.45734714193713,None,244.47484297908704,None,244.9577762554618,None,1,[0.00862107672219281],[0.5171725587988476],245.45734714193713,None,[0 0 3 0 1 1 3 3],space,0,4.177494043968181,0.002762362189059786,None,245.4739995048194,None,1,249.65374034334218,None,None,250.15332348104067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
1,3,3,2,mix,0,25,25,25,,,,,,,None,251.1857660670621,None,250.20327152559184,None,250.68618812490877,None,1,[0.008637433067633538],[0.517299561008258],251.1857660670621,None,[3 3 0 3 3 1 0 1],space,0,2.529301388031854,0.002648829911777284,None,251.20243606914028,None,1,253.73359073730535,None,None,254.2331539908203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
1,2,2,2,mix,0,26,26,26,,,,,,,None,255.26558214477245,None,254.2831049217848,None,254.7660218418141,None,1,[0.008658920814923476],[0.5168945009327217],255.26558214477245,None,[2 3 2 3 1 0 0 2],space,0,2.3372304309987157,0.0030862819648973527,None,255.2822534297011,None,1,257.6219035193726,None,None,258.12147831854173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,1,3,2,mix,0,27,27,27,,,,,,,None,259.153923470265,None,258.1797931146848,None,258.65434520739836,None,1,[0.008617228170805902],[0.5172543405251417],259.153923470265,None,[2 1 1 3 1 1 0 0],space,0,2.784360630072115,0.0028175247653052793,None,259.1705751917225,None,1,261.9598506248767,None,None,262.4594199719316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,8,2,2,mix,0,28,28,28,,,,,,,None,263.49187570717186,None,262.5177514451316,None,262.99230001000615,None,1,[0.008605041089140286],[0.5171600510057033],263.49187570717186,None,[0 3 3 0 3 3 1 2],space,0,1.9669856374475785,0.002927849916886771,None,263.50854057784727,None,1,265.4735007966501,None,None,265.9730781615211,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
1,7,3,2,mix,0,29,29,29,,,,,,,None,267.00552299253104,None,266.03136441423794,None,266.5059514646309,None,1,[0.008568159135393216],[0.5172909017665006],267.00552299253104,None,[2 3 2 2 1 3 2 2],space,0,3.33214553194739,0.002401239745267958,None,267.02217760040276,None,1,270.35267775819284,None,None,270.852209261155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
1,6,3,2,mix,0,30,30,30,,,,,,,None,271.8846560164411,None,270.9022127889939,None,271.38510373129975,None,1,[0.008651544423628366],[0.5172604340650651],271.8846560164411,None,[2 3 3 0 2 0 1 3],space,0,2.0682798412726697,0.0018701395993048209,None,271.9013212078298,None,1,273.9745440748984,None,None,274.4741240054703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,2,1,0,mix,0,31,31,31,,,,,,,None,275.5065640257908,None,274.52407910569946,None,275.0069957050164,None,1,[0.008692595642969536],[0.5171376011212487],275.5065640257908,None,[2 2 2 3 0 0 0 3],space,0,2.8466882470229393,0.002830994696523703,None,275.5232157472474,None,1,278.37077461084755,None,None,278.87034299576436,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
1,1,4,2,mix,0,32,32,32,,,,,,,None,279.9027647354633,None,278.9286863353318,None,279.4032191852875,None,1,[0.008666938630994991],[0.5176847369002644],279.9027647354633,None,[1 2 2 0 2 1 0 2],space,0,2.0975698860947887,0.0022097742948972154,None,279.91942736115107,None,1,282.01764593066946,None,None,282.51721463629957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,2,2,1,mix,0,33,33,33,,,,,,,None,283.5496645987114,None,282.56714856949384,None,283.0500949950865,None,1,[0.007864194870307983],[0.5166815477341515],283.5496645987114,None,[1 2 1 0 3 3 0 1],space,0,2.8512244067333086,0.002238959145870467,None,283.56630637807666,None,1,286.4221976770141,None,None,286.92177087262036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
1,6,2,0,mix,0,34,34,34,,,,,,,None,287.9542266078606,None,286.9717506677234,None,287.4546544385348,None,1,[0.008622680285043316],[0.5174871779081514],287.9542266078606,None,[0 0 2 0 1 1 2 1],space,0,3.0858048632735517,0.0020462108432184323,None,287.9708776878924,None,1,291.05989533221964,None,None,291.55945762359653,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,5,3,2,mix,0,35,35,35,,,,,,,None,292.5919056617331,None,291.6177852482442,None,292.09233509597016,None,1,[0.008656996538775275],[0.5172373427540151],292.5919056617331,None,[3 1 2 2 1 0 1 3],space,0,3.024773887563242,0.0028072619606973603,None,292.60856315601814,None,1,295.63097551807914,None,None,296.13055737292717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
1,4,2,2,mix,0,36,36,36,,,,,,,None,297.162985911735,None,296.1888558127248,None,296.65508894003233,None,1,[0.008635829503873538],[0.5163938684872846],297.162985911735,None,[3 2 1 0 1 3 3 3],space,0,3.198044669101364,0.003448687259151484,None,297.17134297780376,None,1,300.3685873505801,None,None,300.86814803839326,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,6,2,0,mix,0,37,37,37,,,,,,,None,301.9005903037023,None,300.9264535338689,None,301.40101653081274,None,1,[0.008649299435091962],[0.5170166924517616],301.9005903037023,None,[2 2 0 1 0 3 1 3],space,0,2.324081533095523,0.0030965447704147664,None,301.91725421223964,None,1,304.24025418401743,None,None,304.73982962461224,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
1,5,1,2,mix,0,38,38,38,,,,,,,None,305.7722536093006,None,304.798166229215,None,305.2726965134689,None,1,[0.00863230166487483],[0.5172905810541124],305.7722536093006,None,[2 3 2 1 0 1 3 2],space,0,4.195412259677141,0.0026183622094322345,None,305.78892008353887,None,1,309.9853030221393,None,None,310.48489898834424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,4,4,2,mix,0,39,39,39,,,,,,,None,311.5173380465267,None,310.5432102566474,None,311.0177652357752,None,1,[0.008587401894146751],[0.5175170041848105],311.5173380465267,None,[1 1 3 3 1 1 0 0],space,0,5.84201995370222,0.002556464668487024,None,311.533998427225,None,1,317.3789835718153,None,None,317.8785532395826,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,3,1,2,mix,0,40,40,40,,,,,,,None,318.91100448484576,None,317.93686098004673,None,318.4114246184163,None,1,[0.007884720479523821],[0.5165000243741815],318.91100448484576,None,[3 2 0 2 3 1 3 3],space,0,3.551886934923459,0.002309515929482586,None,318.9276661483955,None,1,322.48294738773166,None,None,322.98249813345257,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,2,4,2,mix,0,41,41,41,,,,,,,None,324.0149583586699,None,323.0241349097005,None,323.51537688867666,None,1,[0.008673673596604203],[0.5169275343350819],324.0149583586699,None,[1 1 1 2 1 1 1 3],space,0,2.8481997657381726,0.0031982106802388444,None,324.03160783513795,None,1,326.87918722434733,None,None,327.3787318765283,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,1,3,2,mix,0,42,42,42,,,,,,,None,328.41116804829653,None,327.4370428241191,None,327.91161640457995,None,1,[0.008558858467949904],[0.5171302247290441],328.41116804829653,None,[3 3 3 1 3 3 1 1],space,0,2.468057779834453,0.0028313154089119053,None,328.4278313154091,None,1,330.90068459322083,None,None,331.4002831251267,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,8,4,2,mix,0,43,43,43,,,,,,,None,332.42441187714394,None,331.43359420100205,None,331.9248445185076,None,1,[0.00867623929752881],[0.5173511957445953],332.42441187714394,None,[3 3 3 1 3 3 2 3],space,0,2.261730183408872,0.002559992507485731,None,332.4410575050606,None,1,334.70578783703695,None,None,335.2053793132648,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
1,7,2,2,mix,0,44,44,44,,,,,,,None,336.23780682579127,None,335.26369763724597,None,335.738214772281,None,1,[0.008644488745630952],[0.5172520955366053],336.23780682579127,None,[0 2 3 2 1 0 1 0],space,0,1.8249394394324554,0.002938754146271094,None,336.25445918867445,None,0,338.08622006788846,None,None,338.58577915213874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
1,2,2,0,mix,0,45,45,45,,,,,,,None,339.6099146391216,None,338.6190982458302,None,339.11034375264626,None,1,[0.009605023129552137],[0.5174923093100006],339.6099146391216,None,[2 0 2 1 2 1 2 2],space,0,2.3564337422931203,0.002650112762239587,None,339.6265660398658,None,1,341.99120060704536,None,None,342.49077668906494,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
0,7,1,0,mix,0,46,46,46,,,,,,,None,343.52320619001085,None,342.54073371357026,None,343.0153156325605,None,1,[0.008619152446044609],[0.5163874542340636],343.52320619001085,None,[1 0 0 1 0 3 3 3],space,0,3.027529771356967,0.002860500259885157,None,343.5315417683323,None,1,346.5622750200764,None,None,347.061855592074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_JM,6,33,M,2022-11-25_13h46.28.630,dynamic target,2022.1.3,120.09151132274278,
