tar_letter,tar_pos,tar_ori,tar_pos_type,block,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instruction_text.started,instruction_text.stopped,fix_key.keys,fix_key.started,fix_key.stopped,fixcross.started,fixcross.stopped,roi.started,roi.stopped,roi.numLooks,roi.timesOn,roi.timesOff,RedFixCross.started,RedFixCross.stopped,distori,search_resp.keys,search_resp.corr,search_resp.rt,search_resp.started,search_resp.stopped,fixcross_shape.started,fixcross_shape.stopped,correct,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text_q1.started,text_q1.stopped,key_resp1.keys,key_resp1.rt,key_resp1.started,key_resp1.stopped,text_q2.started,text_q2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image.started,image.stopped,text_q1_2.started,text_q1_2.stopped,slider.response,slider.rt,slider.started,slider.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_q4.started,text_q4.stopped,key_resp1_3.keys,key_resp1_3.rt,key_resp1_3.started,key_resp1_3.stopped,finish_text.started,finish_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,group,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,space,2.725264483493447,63.43946360779955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_CS,14,30,F,2022-12-06_13h43.56.132,dynamic target,2022.1.3,120.1052745113644,
1,1,4,0,mix,0,0,0,0,,,,,63.43946360779955,None,None,141.59836460160295,None,140.62491577178662,141.63167070609234,141.09879548443678,None,3,"[0.008070834765021573, 0.1502413232519757, 0.8336051407040941]","[0.0659476840573916, 0.5827944491647941, 1.3406793484446098]",141.59836460160295,None,[1 3 3 3 2 2 1 1],space,0,2.753388448181795,0.007153200254833791,None,142.44765631489463,None,1,145.20365123089323,None,None,145.70322079706312,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_CS,14,30,F,2022-12-06_13h43.56.132,dynamic target,2022.1.3,120.1052745113644,
1,2,2,1,mix,0,1,1,1,,,,,,,None,146.73569002349905,None,145.76156255722708,None,146.23611866131432,None,1,[0.008650369771203259],[0.5170738325032289],146.73569002349905,None,[1 0 3 0 1 1 3 0],space,0,2.924514519654622,0.0027198055686312728,None,146.75235061258354,None,1,149.67487797532704,None,None,150.17444465504815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_CS,14,30,F,2022-12-06_13h43.56.132,dynamic target,2022.1.3,120.1052745113644,
1,1,3,2,mix,0,2,2,2,,,,,,,None,151.2069093914488,None,150.23278898094395,151.23190797227835,150.7073332185155,None,1,[0.4741301923622814],[0.9829035569709959],151.2069093914488,None,[1 1 0 0 3 1 0 0],space,0,2.9143750624298264,0.0025793316708586644,None,151.68984614259534,None,1,154.60403968291394,None,None,155.10361438054935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_CS,14,30,F,2022-12-06_13h43.56.132,dynamic target,2022.1.3,120.1052745113644,
0,4,1,0,mix,0,3,3,3,,,,,,,None,156.13607943766692,None,155.1535912087711,None,155.63650422688443,None,1,[0.0086555012367171],[0.5175565110785101],156.13607943766692,None,[2 2 0 2 0 2 1 0],space,0,1.570126458267623,0.0019292389988549985,None,156.15273810245344,None,1,157.7264116905062,None,None,158.22597580449366,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_CS,14,30,F,2022-12-06_13h43.56.132,dynamic target,2022.1.3,120.1052745113644,
0,3,2,2,mix,0,4,4,4,,,,,,,None,159.25011345351777,None,158.27594140763176,159.275105940731,158.7505356770016,None,2,"[0.008827405366901075, 0.8169323643851385]","[0.3666189119558112, 1.3248680170763691]",159.25011345351777,None,[2 0 1 0 1 3 1 0],space,0,2.097380158296801,0.0027201262855669484,None,160.074422301097,None,1,162.1726449855778,None,None,162.67221583461543,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_CS,14,30,F,2022-12-06_13h43.56.132,dynamic target,2022.1.3,120.1052745113644,
0,2,3,2,mix,0,5,5,5,,,,,,,None,163.70468441961566,None,162.72224301535243,None,163.2051104916991,None,1,[0.008702967301360331],[0.5176049392921414],163.70468441961566,None,[1 2 3 1 1 3 3 0],space,0,2.7218055543089577,0.002403578941084561,None,163.7213424429683,None,1,166.44402548157996,None,None,166.94360819713148,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_CS,14,30,F,2022-12-06_13h43.56.132,dynamic target,2022.1.3,120.1052745113644,
0,1,2,2,mix,0,6,6,6,,,,,,,None,167.97608480004965,None,167.00195861664542,None,167.47649515701778,None,1,[0.008681158569743275],[0.5173753061644675],167.97608480004965,None,[0 1 3 0 2 0 2 3],space,0,3.586696605256293,0.0027175605500815436,None,167.9927290325868,None,1,171.581361487124,None,None,172.08093458117656,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_CS,14,30,F,2022-12-06_13h43.56.132,dynamic target,2022.1.3,120.1052745113644,
0,8,4,2,mix,0,7,7,7,,,,,,,None,173.10509019033452,None,172.11425531034547,173.11340156259575,172.60550535805305,None,3,"[0.008694949387063389, 0.1667886993564025, 0.18346885215942166]","[0.05017772513747332, 0.17507601786746818, 0.6836197493485088]",173.10509019033452,None,[1 1 2 0 2 2 0 1],space,0,5.379440198379598,0.0028230763327883324,None,173.2882556445329,None,1,178.6670415844419,None,None,179.16661243347772,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_CS,14,30,F,2022-12-06_13h43.56.132,dynamic target,2022.1.3,120.1052745113644,
0,7,4,2,mix,0,8,8,8,,,,,,,None,180.19075745898772,None,179.19992482401358,180.19907941489691,179.69118449322013,None,2,"[0.008704250169103034, 0.559098940128024]","[0.4165621932152135, 1.0665416513129458]",180.19075745898772,None,[0 1 2 0 0 1 2 0],space,0,3.3344895133759564,0.0030899125940777594,None,180.75694359588124,None,1,184.0957884450272,None,None,184.59535448331263,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14_CS,14,30,F,2022-12-06_13h43.56.132,dynamic target,2022.1.3,120.1052745113644,
