tar_letter,tar_pos,tar_ori,tar_pos_type,block,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instruction_text.started,instruction_text.stopped,fix_key.keys,fix_key.started,fix_key.stopped,fixcross.started,fixcross.stopped,roi.started,roi.stopped,roi.numLooks,roi.timesOn,roi.timesOff,RedFixCross.started,RedFixCross.stopped,distori,search_resp.keys,search_resp.corr,search_resp.rt,search_resp.started,search_resp.stopped,fixcross_shape.started,fixcross_shape.stopped,correct,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text_q1.started,text_q1.stopped,key_resp1.keys,key_resp1.rt,key_resp1.started,key_resp1.stopped,text_q2.started,text_q2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image.started,image.stopped,text_q1_2.started,text_q1_2.stopped,slider.response,slider.rt,slider.started,slider.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_q4.started,text_q4.stopped,key_resp1_3.keys,key_resp1_3.rt,key_resp1_3.started,key_resp1_3.stopped,finish_text.started,finish_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,group,age,gender,date,expName,psychopyVersion,frameRate,
1,6,4,2,L,0,508,508,508,,,,,,,None,2432.5526133995445,None,2431.5617951114255,None,2432.0530566258494,None,1,[0.00862816007429501],[0.5175728645444906],2432.5526133995445,None,[0 0 0 0 1 0 1 0],space,0,3.528407160920324,0.0024839915786287747,None,2432.569268381543,None,1,2436.0995697305298,None,None,2436.5991576775978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_HXY,21,23,F,2022-12-12_16h43.20.623,dynamic target,2022.1.3,120.13924850522953,
1,7,1,1,L,0,509,509,509,,,,,,,None,2437.631609347649,None,2436.657446682955,2437.6565772281756,2437.1320493668136,None,5,"[0.008599295841122512, 0.2083599792968016, 0.22506274763145484, 0.6335204804563546, 0.6504894411446003]","[0.10011045378996641, 0.21672002273407998, 0.5173894163199293, 0.6422355539361888, 1.1584283875235997]",2437.631609347649,None,[2 2 0 2 2 2 3 0],space,0,1.5361841468911734,0.002552945017669117,None,2438.289387648547,None,1,2439.829727335644,None,None,2440.329299567742,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_HXY,21,23,F,2022-12-12_16h43.20.623,dynamic target,2022.1.3,120.13924850522953,
1,3,1,0,L,0,510,510,510,,,,,,,None,2441.3617393713866,None,2440.379287220265,2441.378417444772,2440.862169448428,None,2,"[0.09187324369122507, 0.6917255229745933]","[0.3916497704012727, 1.1919147440421511]",2441.3617393713866,None,[0 0 2 3 3 2 1 0],space,0,1.21260938244086,0.0026148427605221514,None,2442.052816411302,None,0,2443.2684504975223,None,None,2443.768022408907,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_HXY,21,23,F,2022-12-12_16h43.20.623,dynamic target,2022.1.3,120.13924850522953,
1,7,1,0,L,0,511,511,511,,,,,,,None,2444.8004814553715,None,2443.8262950578646,2444.8254653715812,2444.3008762539102,None,18,"[0.009528724076517392, 0.1251203478059324, 0.2252077102129988, 0.2666791958799877, 0.4748845911817625, 0.7833774742248352, 0.9418491580945556, 1.216554213759082, 1.2419444741972256, 1.2747056970911217, 1.3082767220221285, 1.3329286995758594, 1.3745608627941692, 1.408215914707398, 1.7413258175147348, 1.766004735014576, 1.7995218800460862, 1.8329925215984986]","[0.11677473648524028, 0.21676203622337198, 0.25015410291962326, 0.2833418750051351, 0.4831897925796511, 0.7917740790217067, 1.208364789999905, 1.232992393310269, 1.266633654537145, 1.2829134015337331, 1.3166390104561287, 1.3417156129180512, 1.3828378413891187, 1.4162732044351287, 1.7578897168277763, 1.7915159045114706, 1.816009770220262, 2.340727814789716]",2444.8004814553715,None,[0 2 3 0 1 3 0 1],space,0,2.2089580572210252,0.002699831882637227,None,2446.640544109996,None,1,2448.8553212492698,None,None,2449.3548941227946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_HXY,21,23,F,2022-12-12_16h43.20.623,dynamic target,2022.1.3,120.13924850522953,
1,6,1,2,L,0,512,512,512,,,,,,,None,2450.3790239143345,None,2449.388211078349,2450.387391975615,2449.8794584813695,None,6,"[0.008687171390192816, 0.27507419711037073, 0.3000831289864436, 0.3416306237959361, 0.4498519264961942, 0.47482333487278083]","[0.26705860016227234, 0.29161853289042483, 0.3083251497882884, 0.3499717451268225, 0.46752196728266426, 0.9751158257458883]",2450.3790239143345,None,[2 2 2 0 0 0 3 3],space,0,3.355996619189682,0.002866923707188107,None,2450.853650651723,None,1,2454.209079340075,None,None,2454.708649968603,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_HXY,21,23,F,2022-12-12_16h43.20.623,dynamic target,2022.1.3,120.13924850522953,
1,5,1,2,L,0,513,513,513,,,,,,,None,2455.7411074115007,None,2454.76697649746,2455.7661003076937,2455.241532998549,None,3,"[0.10809430008521304, 0.12469572290137876, 0.4577511043789855]","[0.11668942664982751, 0.44941928374464624, 0.9580638002153137]",2455.7411074115007,None,[0 2 1 2 0 3 0 1],space,0,2.0896089520429086,0.0025859785273496527,None,2456.1990281734143,None,1,2458.288927424419,None,None,2458.788490997247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_HXY,21,23,F,2022-12-12_16h43.20.623,dynamic target,2022.1.3,120.13924850522953,
1,4,2,2,L,0,514,514,514,,,,,,,None,2459.8209256694718,None,2458.846849276757,2459.845890342862,2459.3213538222335,None,30,"[0.009192936857289169, 0.2828624080575537, 0.4910148856033629, 0.517255358001421, 0.533243255551497, 0.8502154875204724, 0.8909717816859484, 0.9163046343746828, 0.9663029345938412, 1.0079578684853914, 1.0243559588270728, 1.1659497646905947, 1.2078833987688995, 1.2321886848367285, 1.2495918918430107, 1.2822662013313675, 1.2994503608970263, 1.324081492060941, 1.3992763416572416, 1.4156090064097953, 1.449099211491557, 1.4819871162908385, 1.5156043239912833, 1.6989011707955797, 1.74888279390143, 1.9820743504096754, 2.1401906835235422, 2.157075617229566, 2.3901956545851135, 2.4064481409186556]","[0.07481736959744012, 0.2911967944019125, 0.5001940317742992, 0.5248812878307945, 0.5583913771624793, 0.8583856684599596, 0.8996711401960056, 0.9242974606531789, 0.9995914107748831, 1.016113938025228, 1.149490097322996, 1.1994210476696026, 1.2240906644728966, 1.2413678310076648, 1.2658636209998804, 1.2911323309526779, 1.315849092668941, 1.3658130765215901, 1.4076190665546164, 1.441172452232422, 1.4657574006268987, 1.5075537692500802, 1.6906655642669648, 1.7405907417669368, 1.7570988369006955, 1.9904863494630263, 2.148405443665979, 2.2233199895053986, 2.3985823172588425, 2.9142812517820857]",2459.8209256694718,None,[3 3 2 1 1 1 0 0],space,0,2.677089380489633,0.0030157348519423977,None,2462.23555072632,None,1,2464.916595200968,None,None,2465.4161414552564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_HXY,21,23,F,2022-12-12_16h43.20.623,dynamic target,2022.1.3,120.13924850522953,
1,3,4,2,L,0,515,515,515,,,,,,,None,2466.4486117267043,None,2465.4744830576565,None,2465.9490376344656,None,1,[0.009201275413943222],[0.5175626017044124],2466.4486117267043,None,[1 0 0 1 2 0 1 1],space,0,2.0786758227695827,0.0024750115917413495,None,2466.4652423344633,None,1,2468.546804954127,None,None,2469.0464022018914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_HXY,21,23,F,2022-12-12_16h43.20.623,dynamic target,2022.1.3,120.13924850522953,
1,2,3,2,L,0,516,516,516,,,,,,,None,2470.0788391191127,None,2469.0880092853004,None,2469.5792823454176,None,1,[0.008659269300551387],[0.5175978802108148],2470.0788391191127,None,[1 3 1 1 3 3 1 3],space,0,3.0884604763632524,0.0025798849637794774,None,2470.0954825554218,None,1,2473.1845139552133,None,None,2473.684083942315,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_HXY,21,23,F,2022-12-12_16h43.20.623,dynamic target,2022.1.3,120.13924850522953,
1,4,3,0,L,0,517,517,517,,,,,,,None,2474.716539525072,None,2473.7257057785537,None,2474.216962802984,None,1,[0.008615652237494942],[0.5089613815835037],2474.716539525072,None,[0 1 1 1 1 2 1 0],space,0,2.234803089653724,0.0027729545981856063,None,2474.724857490877,None,1,2476.964609887091,None,None,2477.4641603106556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21_HXY,21,23,F,2022-12-12_16h43.20.623,dynamic target,2022.1.3,120.13924850522953,
