tar_letter,tar_pos,tar_ori,tar_pos_type,block,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instruction_text.started,instruction_text.stopped,fix_key.keys,fix_key.started,fix_key.stopped,fixcross.started,fixcross.stopped,roi.started,roi.stopped,roi.numLooks,roi.timesOn,roi.timesOff,RedFixCross.started,RedFixCross.stopped,distori,search_resp.keys,search_resp.corr,search_resp.rt,search_resp.started,search_resp.stopped,fixcross_shape.started,fixcross_shape.stopped,correct,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text_q1.started,text_q1.stopped,key_resp1.keys,key_resp1.rt,key_resp1.started,key_resp1.stopped,text_q2.started,text_q2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image.started,image.stopped,text_q1_2.started,text_q1_2.stopped,slider.response,slider.rt,slider.started,slider.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_q4.started,text_q4.stopped,key_resp1_3.keys,key_resp1_3.rt,key_resp1_3.started,key_resp1_3.stopped,finish_text.started,finish_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,group,age,gender,date,expName,psychopyVersion,frameRate,
1,4,1,0,mix,0,9,9,9,,,,,,,None,132.90410404464865,None,131.92160057933734,None,132.40450333317722,None,1,[0.009333088735729689],[0.5175346996161352],132.90410404464865,None,[0 3 1 3 3 1 1 2],space,0,2.795451502376636,0.002632578224165627,None,132.92071348530453,None,1,135.72666022245994,None,None,136.2262338336253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,5,4,2,mix,0,10,10,10,,,,,,,None,137.25868861460003,None,136.27620086425895,None,136.75909143097942,None,1,[0.00955566402808472],[0.5173288014352693],137.25868861460003,None,[2 1 3 0 3 0 0 0],space,0,2.4247103394818623,0.0026088454110322346,None,137.27534455873956,None,1,139.69827064770698,None,None,140.19784297601777,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,6,2,2,mix,0,11,11,11,,,,,,,None,141.23029743627876,None,140.2561953864697,None,140.73072398547038,None,1,[0.0086679285682294],[0.5175032696761264],141.23029743627876,None,[2 1 1 0 0 3 2 0],space,0,2.084739088255901,0.0026235982404614333,None,141.24694119329843,None,1,143.33683884073525,None,None,143.83638968122963,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
0,2,4,0,mix,0,12,12,12,,,,,,,None,144.86053861937899,None,143.86969884344217,None,144.36095298145074,None,1,[0.00866087286703987],[0.5175648467020437],144.86053861937899,None,[1 2 3 2 3 1 0 2],space,0,1.7987567775389834,0.002428925038657326,None,144.8771826971124,None,0,146.68395847912416,None,None,147.18355614381548,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
0,3,2,2,mix,0,13,13,13,,,,,,,None,148.20765954062244,None,147.22517499741798,None,147.70809859764722,None,1,[0.008565620904846583],[0.5172422087421182],148.20765954062244,None,[2 0 3 1 3 1 0 3],space,0,1.7631476171868599,0.002667215300789394,None,148.22433504829633,None,1,149.9978108084356,None,None,150.49736645963534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,4,1,2,mix,0,14,14,14,,,,,,,None,151.52150128638232,None,150.53069550609598,None,151.02193585341593,None,1,[0.00943122712078548],[0.5176334794291506],151.52150128638232,None,[2 3 1 3 1 1 3 2],space,0,1.2329001480989064,0.002480239226770209,None,151.5381655690776,None,1,152.7704466194532,None,None,153.27000227065295,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,5,2,2,mix,0,15,15,15,,,,,,,None,154.30246763517926,None,153.3199644905817,None,153.80290412649447,None,1,[0.008648044320125337],[0.517701791442505],154.30246763517926,None,[2 1 1 3 1 1 2 1],space,0,1.380551914622174,0.0023946086748765083,None,154.3191075436348,None,1,155.70125552990567,None,None,156.2008961702298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
0,6,2,2,mix,0,16,16,16,,,,,,,None,157.2249739099425,None,156.24251887239643,None,156.7254216262363,None,1,[0.008649968602185254],[0.5173759463459646],157.2249739099425,None,[0 3 2 3 2 2 2 0],space,0,2.0269987598576336,0.0027964629134658026,None,157.24163979620562,None,1,159.27323522488132,None,None,159.77280338391424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,7,4,2,mix,0,17,17,17,,,,,,,None,160.8052411670642,None,159.83112340228445,160.8302298939784,160.30566226412293,None,1,[0.06644000761980351],[0.5664461011797357],160.8052411670642,None,[3 2 0 0 1 3 0 1],space,0,1.8357020310731968,0.003035073889350315,None,160.87185949148898,None,1,162.71194587892523,None,None,163.21153937433868,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,8,2,2,mix,0,18,18,18,,,,,,,None,164.24397395035203,None,163.26988569123114,None,163.74440787595813,None,1,[0.00864195076019314],[0.5172332287593235],164.24397395035203,None,[1 3 0 0 0 3 0 0],space,0,1.422908570040363,0.0028881870248369523,None,164.26062476307288,None,0,165.6927453924668,None,None,166.19231098579016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
0,7,1,1,mix,0,19,19,19,,,,,,,None,167.2247654460516,None,166.25063100416082,None,166.72519456095233,None,1,[0.00863714005527072],[0.5172040438146723],167.2247654460516,None,[0 0 3 1 2 2 2 3],space,0,2.1699539952842315,0.00294912262370417,None,167.24142010733658,None,1,169.42288952760782,None,None,169.92246474234193,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,8,2,2,mix,0,20,20,20,,,,,,,None,170.94659090981986,None,169.95577903597314,170.95491888188963,170.44700912045573,None,2,"[0.533278213342328, 0.6834972928554635]","[0.5422928333960044, 1.1912303410531422]",170.94659090981986,None,[3 2 3 1 0 2 2 3],space,0,2.0293948117441687,0.0027271887588540267,None,171.6376756468635,None,1,173.66925664342352,None,None,174.1688725887942,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,1,2,2,mix,0,21,21,21,,,,,,,None,175.20129786411098,None,174.22713295442054,None,174.70171222618274,None,1,[0.008657024302920036],[0.5170549119543466],175.20129786411098,None,[3 3 3 0 1 0 0 2],space,0,2.0166227102422454,0.002939821927157027,None,175.21793584828447,None,1,177.23289778277785,None,None,177.7324694696616,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,7,1,0,mix,0,22,22,22,,,,,,,None,178.76493900346577,None,177.79080392014748,None,178.26533604699853,None,1,[0.008785951201389253],[0.5169003279615936],178.76493900346577,None,[2 2 3 1 3 2 0 2],space,0,2.4690105197869343,0.0031319294203058234,None,178.78156929051056,None,1,181.25444942120794,None,None,181.7540724222798,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,8,2,2,mix,0,23,23,23,,,,,,,None,182.78648679333128,None,181.81232316649584,None,182.28692007750988,None,1,[0.008606351541857293],[0.5169298336199972],182.78648679333128,None,[1 2 0 0 0 1 0 1],space,0,0.9274970206274702,0.002968686158055789,None,182.80313664391088,None,1,183.73565784468838,None,None,184.23525037796102,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,1,2,2,mix,0,24,24,24,,,,,,,None,185.2760236699522,None,184.30186244846936,None,184.77645647306053,None,1,[0.008773764081979607],[0.5088613189159332],185.2760236699522,None,[2 3 3 3 3 1 0 1],space,0,2.7655843997104057,0.002891714875204343,None,185.2843425016822,None,1,188.04865707561703,None,None,188.54823613891526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,2,3,2,mix,0,25,25,25,,,,,,,None,189.5806803363389,None,188.59817943673715,None,189.08110688553006,None,1,[0.008673701413954404],[0.51736953207228],189.5806803363389,None,[3 1 2 0 3 0 3 3],space,0,1.9555738995445608,0.002082233552755497,None,189.59734173261086,None,1,191.55399599621023,None,None,192.05357281451265,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
0,3,1,2,mix,0,26,26,26,,,,,,,None,193.08602342620998,None,192.1035356758689,None,192.5864791603458,None,1,[0.008581335875078366],[0.5174843475688249],193.08602342620998,None,[0 2 0 3 3 1 1 2],space,0,2.610719782574961,0.0026495760484976927,None,193.10269412317848,None,1,195.71710231343604,None,None,196.21668073530677,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,4,3,2,mix,0,27,27,27,,,,,,,None,197.2491210841663,None,196.2749677201682,None,196.74956238618688,None,1,[0.008637140054815973],[0.51742565696577],197.2491210841663,None,[1 2 1 1 1 2 3 0],space,0,2.4150206171361788,0.0027336030325386673,None,197.265773500455,None,1,199.68039502945112,None,None,200.1799577363516,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,8,3,0,mix,0,28,28,28,,,,,,,None,201.21243432585652,None,200.23829828039743,None,200.7128355386676,None,1,[0.008792365475073893],[0.5179840194791723],201.21243432585652,None,[3 1 2 0 2 3 3 0],space,0,1.9074331729484584,0.0021669019638466125,None,201.2290636507605,None,1,203.1357580997842,None,None,203.6353496709156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
0,1,1,2,mix,0,29,29,29,,,,,,,None,204.66781182830528,None,203.68531862583177,None,204.16823677392813,None,1,[0.00863265006319125],[0.5169291921924923],204.66781182830528,None,[3 0 1 0 1 1 1 2],space,0,1.7012219752946294,0.0030504681458296545,None,204.68443634250434,None,1,206.38299755680328,None,None,206.88257886509686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
0,2,3,2,mix,0,30,30,30,,,,,,,None,207.91502915608044,None,206.94093544482666,None,207.4154553845583,None,1,[0.008642912901450472],[0.5170536290997916],207.91502915608044,None,[0 3 2 1 0 0 0 0],space,0,1.1891054125499068,0.002947519055396697,None,207.93167836523253,None,1,209.12231859311896,None,None,209.62193389706258,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,3,4,2,mix,0,31,31,31,,,,,,,None,210.65435115453693,None,209.68022120263777,None,210.15478411800223,None,1,[0.008676908551024098],[0.5173348949952015],210.65435115453693,None,[2 0 3 3 0 0 1 0],space,0,4.145682704866886,0.0027858793614541355,None,210.67101030581307,None,1,214.8174690174551,None,None,215.3170349314922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,4,3,2,mix,0,32,32,32,,,,,,,None,216.34950222030056,None,215.37537996552965,None,215.84992043093644,None,1,[0.008623349367098854],[0.5174865925646372],216.34950222030056,None,[3 2 2 2 3 1 3 0],space,0,1.9707292243861048,0.002725585190091806,None,216.36614501517943,None,1,218.33946388218783,None,None,218.83903556907111,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
0,5,3,2,mix,0,33,33,33,,,,,,,None,219.86315211513875,None,218.88070990614005,None,219.36358123003947,None,1,[0.008637460768568417],[0.5173454785463036],219.86315211513875,None,[2 1 1 0 3 1 3 2],space,0,1.62498031625546,0.0027772200924118806,None,219.87980517285496,None,1,221.50341367638566,None,None,222.00301807606442,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,3,1,0,mix,0,34,34,34,,,,,,,None,223.0354388613896,None,222.06135541297317,None,222.53587054199943,None,1,[0.008635215773210803],[0.5174760090135351],223.0354388613896,None,[1 2 3 0 1 0 1 2],space,0,2.5637862222620242,0.0025976204328799213,None,223.0520999369478,None,1,225.61658327042005,None,None,226.11614341161098,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
0,2,3,1,mix,0,35,35,35,,,,,,,None,227.14863796108193,None,226.17449485992165,None,226.64906002028192,None,1,[0.008075249691501085],[0.5168044345718954],227.14863796108193,None,[0 3 2 1 3 1 0 0],space,0,2.370472204444468,0.0026277675183337124,None,227.1652608717127,None,1,229.5382351639455,None,None,230.03778440087157,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,3,4,2,mix,0,36,36,36,,,,,,,None,231.07025537788726,None,230.07942153515387,None,230.5706862567131,None,1,[0.008993452951017389],[0.5092641352948704],231.07025537788726,None,[1 0 2 0 3 0 2 2],space,0,1.7370848201662739,0.0022663232039121795,None,231.07857837889514,None,1,232.81876662499508,None,None,233.31831586192115,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,2,4,1,mix,0,37,37,37,,,,,,,None,234.35078924428944,None,233.37668751519368,None,233.851212586344,None,1,[0.008673059986904263],[0.516900648675346],234.35078924428944,None,[0 3 3 3 2 3 3 1],space,0,1.44095769439582,0.003255404185892985,None,234.3674301148858,None,1,235.80788833776023,None,None,236.30745200680153,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
0,3,1,2,mix,0,38,38,38,,,,,,,None,237.33158009856152,None,236.340767262574,None,236.8320079306077,None,1,[0.008754521261380432],[0.517635724424963],237.33158009856152,None,[2 2 1 3 2 3 1 1],space,0,2.0106814893624687,0.002485691359197517,None,237.34821936559,None,1,239.36318899721164,None,None,239.86273887556476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,2,3,1,mix,0,39,39,39,,,,,,,None,240.89520327795026,None,239.9210447825335,None,240.39562309215444,None,1,[0.008609558678926987],[0.5171164889807187],240.89520327795026,None,[1 3 3 0 2 0 2 0],space,0,1.7912354003692599,0.002854512088561023,None,240.91185697709398,None,1,242.70199445421895,None,None,243.2015693482393,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,1,3,1,mix,0,40,40,40,,,,,,,None,244.23402701563737,None,243.25152771960393,None,243.73444554698654,None,1,[0.00866087286703987],[0.5175706195482235],244.23402701563737,None,[0 0 1 2 2 0 3 2],space,0,1.507812064087375,0.0023776108500896953,None,244.2506534541185,None,1,245.7577351328364,None,None,246.25728789761283,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,2,4,2,mix,0,41,41,41,,,,,,,None,247.28972985004066,None,246.31558771102164,None,246.790171472775,None,1,[0.008664721431159705],[0.5175029489619192],247.28972985004066,None,[1 0 1 2 0 2 2 3],space,0,2.6126421403596396,0.002686458121843316,None,247.30640215057747,None,1,249.92081835867702,None,None,250.42042949334277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,3,4,2,mix,0,42,42,42,,,,,,,None,251.44453128658142,None,250.47868921754207,None,250.94498926571305,None,1,[0.008969399425041047],[0.5177033950108125],251.44453128658142,None,[3 3 1 3 3 2 3 1],space,0,2.5534037583729514,0.0023663858714826347,None,251.4611885135755,None,1,254.01733617784976,None,None,254.51690561973723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,4,1,2,mix,0,43,43,43,,,,,,,None,255.54934564788346,None,254.56687265037135,None,255.0497786113483,None,1,[0.00863425363195347],[0.5173169350291573],255.54934564788346,None,[0 2 0 3 2 2 0 0],space,0,3.1043975538459563,0.0022454768150055315,None,255.56603847409542,None,1,258.6716838045363,None,None,259.17127441352693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,3,4,1,mix,0,44,44,44,,,,,,,None,260.2037086688265,None,259.2212119385026,None,259.70413650087266,None,1,[0.009027448601045762],[0.5173336121406464],260.2037086688265,None,[1 3 3 3 0 2 1 1],space,0,1.2020725079678414,0.0025655490649114654,None,260.220372630808,None,1,261.42768131066714,None,None,261.9272469039905,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,4,3,2,mix,0,45,45,45,,,,,,,None,262.95968629070876,None,261.97720976534674,None,262.4601279134431,None,1,[0.008712507768905198],[0.5172066095237824],262.95968629070876,None,[0 3 0 0 0 1 3 1],space,0,2.142163192967473,0.0028179507294225914,None,262.97634191413454,None,1,265.116183981891,None,None,265.61577394945414,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,5,1,2,mix,0,46,46,46,,,,,,,None,266.64823642755755,None,265.66572205798093,None,266.14863379180406,None,1,[0.008610841533482017],[0.5172499058708127],266.64823642755755,None,[2 1 2 0 2 2 1 3],space,0,2.516956573180778,0.002840079973339016,None,266.66486895959815,None,1,269.17938862993014,None,None,269.6789632032368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
1,6,2,2,mix,0,47,47,47,,,,,,,None,270.7114134942203,None,269.7372691102055,None,270.2118467783989,None,1,[0.008629442926576303],[0.5175382274665026],270.7114134942203,None,[2 0 1 3 0 1 3 1],space,0,1.6214126973045495,0.0026268053775311273,None,270.72807681477434,None,1,272.35166767905275,None,None,272.85125476019255,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18_GV,18,28,F,2022-12-12_09h43.59.205,dynamic target,2022.1.3,120.09575164648815,
