tar_letter,tar_pos,tar_ori,tar_pos_type,block,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instruction_text.started,instruction_text.stopped,fix_key.keys,fix_key.started,fix_key.stopped,fixcross.started,fixcross.stopped,roi.started,roi.stopped,roi.numLooks,roi.timesOn,roi.timesOff,RedFixCross.started,RedFixCross.stopped,distori,search_resp.keys,search_resp.corr,search_resp.rt,search_resp.started,search_resp.stopped,fixcross_shape.started,fixcross_shape.stopped,correct,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,fix_key.rt,text_q1.started,text_q1.stopped,key_resp1.keys,key_resp1.rt,key_resp1.started,key_resp1.stopped,text_q2.started,text_q2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image.started,image.stopped,text_q1_2.started,text_q1_2.stopped,slider.response,slider.rt,slider.started,slider.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_q4.started,text_q4.stopped,key_resp1_3.keys,key_resp1_3.rt,key_resp1_3.started,key_resp1_3.stopped,finish_text.started,finish_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,group,age,gender,date,expName,psychopyVersion,frameRate,
1,1,2,2,mix,0,9,9,9,,,,,,,None,245.50111720932182,None,244.5269956706743,None,245.0015346193777,None,1,[0.00858905779568886],[0.5173161832262849],245.50111720932182,None,[2 3 2 0 0 2 2 3],space,0,2.737638005415647,0.002101065510942135,None,245.51777031510574,None,1,248.25709637185355,None,None,248.7566713287888,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
0,8,1,2,mix,0,10,10,10,,,,,,,None,249.78912597894123,None,248.79831894233575,None,249.28955204829253,None,1,[0.008723437213120633],[0.51773599864282],249.78912597894123,None,[3 1 2 2 1 2 0 0],space,0,3.521671998596503,0.0021725848673668224,None,249.80577940544026,None,1,253.32778539831452,None,None,253.82738472956044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,7,1,2,mix,0,11,11,11,,,,,,,None,254.85148123643194,None,253.8690012337902,None,254.3519085886419,None,1,[0.008625619258964434],[0.5169819986094808],254.85148123643194,None,[2 3 0 3 1 0 0 3],space,0,3.755663128273227,0.00299746282689739,None,254.8681353043612,None,1,258.62327387391633,None,None,259.12286262157977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,6,1,2,mix,0,12,12,12,,,,,,,None,260.14697484346834,None,259.1561575439937,None,259.64740091281783,None,1,[0.009049924679857213],[0.5176789114429994],260.14697484346834,None,[3 0 2 1 3 3 2 3],space,0,2.4594479133793357,0.0024349294108105823,None,260.1636401364067,None,0,262.62819780522295,None,None,263.1277724414431,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,5,1,2,mix,0,13,13,13,,,,,,,None,264.16022452588004,None,263.1861170986758,None,263.6606496330878,None,1,[0.007867129223086522],[0.5164480087951233],264.16022452588004,None,[2 2 3 0 1 2 0 0],space,0,6.398296618510358,0.0027139511166751618,None,264.17687987666613,None,1,270.57976348580996,None,None,271.07933715988656,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
0,4,3,2,mix,0,14,14,14,,,,,,,None,272.1034650967904,None,271.13768277926283,None,271.6038889211395,None,1,[0.008627864261143259],[0.5175102155608329],272.1034650967904,None,[0 3 1 1 2 0 2 1],space,0,3.6070391703142377,0.002373993638684624,None,272.120117881861,None,1,275.72538106507454,None,None,276.2249614741595,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
0,3,2,2,mix,0,15,15,15,,,,,,,None,277.2574129171662,None,276.266588882685,None,276.7578361000851,None,1,[0.009057942545041442],[0.5173578761241515],277.2574129171662,None,[1 2 1 2 3 2 1 0],space,0,4.4526596680843795,0.0024128001041390235,None,277.2740724372434,None,1,281.7286100197016,None,None,282.22818176949295,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
0,2,4,2,mix,0,16,16,16,,,,,,,None,283.2606453996541,None,282.2698181580272,None,282.7610721104338,None,1,[0.008663142867590068],[0.5175769241996022],283.2606453996541,None,[0 3 0 2 3 1 2 0],space,0,2.7692845189103537,0.002396443660472869,None,283.2772888840009,None,1,286.0499397537624,None,None,286.5495057306889,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,1,4,2,mix,0,17,17,17,,,,,,,None,287.57362853615996,None,286.5828134816875,None,287.0740725655287,None,1,[0.009373846429298283],[0.5175810934888432],287.57362853615996,None,[1 1 2 3 2 0 3 2],space,0,4.199788069701754,0.0023977265191206243,None,287.5902848490896,None,1,291.79503803194166,None,None,292.29461042316143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,8,3,2,mix,0,18,18,18,,,,,,,None,293.31873900149367,None,292.3279268334536,None,292.819176616571,None,1,[0.008688158608492813],[0.5176125235211657],293.31873900149367,None,[2 3 2 0 2 3 3 2],space,0,2.9185341910597344,0.002393236512943986,None,293.33539114513405,None,1,296.2579045726525,None,None,296.7574782467309,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,7,1,2,mix,0,19,19,19,,,,,,,None,297.78160425934766,None,296.79077958343805,None,297.2820370637055,None,1,[0.008642937847980647],[0.5176304835385963],297.78160425934766,None,[2 0 2 2 3 0 2 1],space,0,3.07937865826716,0.002175150584662333,None,297.79826025156217,None,1,300.87897128866643,None,None,301.3785430384578,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
0,8,2,1,mix,0,20,20,20,,,,,,,None,302.40267514465086,None,301.41185624160426,302.4109970471818,301.90308357469803,None,4,"[0.008603810667409562, 1.0913581205113587, 1.741343993031478, 2.249158043987336]","[0.42490451524463424, 1.4913293203389912, 1.9909510374636739, 2.7565186044939765]",302.40267514465086,None,[2 0 1 0 0 1 0 1],space,0,2.58667892442827,0.003196305880919681,None,304.6590861493951,None,1,307.24854932767084,None,None,307.74813647176234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
0,7,1,2,mix,0,21,21,21,,,,,,,None,308.7805773311866,None,307.806465413978,None,308.2810017969641,None,1,[0.009067563983990112],[0.5177706358208525],308.7805773311866,None,[2 2 1 2 0 1 0 0],space,0,4.112063966364076,0.002280344973769388,None,308.797241020553,None,1,312.91039394336985,None,None,313.4099682588767,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
0,6,4,2,mix,0,22,22,22,,,,,,,None,314.4341157593717,None,313.44328370702533,314.44243798261596,313.93452354798865,None,4,"[0.009429650770471198, 0.38323919825234043, 1.1746483444549085, 1.9655103515451628]","[0.37486149138021574, 0.7334156073193299, 1.4329082688873314, 2.4739481924043503]",314.4341157593717,None,[3 2 1 1 2 0 0 3],space,0,2.245160206082801,0.0025571216756361537,None,316.4074307007904,None,1,318.65551210585363,None,None,319.15507936564063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,5,1,2,mix,0,23,23,23,,,,,,,None,320.179208328831,None,319.1883874373525,None,319.6796327304655,None,1,[0.008649352141219424],[0.5090151271451759],320.179208328831,None,[0 0 3 0 2 1 1 1],space,0,3.4561018979220535,0.0016350671903637704,None,320.1875580693886,None,1,323.64292501981254,None,None,324.14250093889314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
0,4,1,2,mix,0,24,24,24,,,,,,,None,325.1666275929383,None,324.1758019548852,None,324.66705719015044,None,1,[0.009188794103465625],[0.5173498582589673],325.1666275929383,None,[2 2 1 2 0 3 1 3],space,0,3.549250247348027,0.002597531716673984,None,325.1832829437244,None,1,328.7302600963376,None,None,329.22983793970525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,1,2,0,mix,0,25,25,25,,,,,,,None,330.2539472751614,None,329.26314633213224,None,329.7543929081021,None,1,[0.008578794928325806],[0.517835099455624],330.2539472751614,None,[0 1 1 2 1 3 1 2],space,0,3.181294062094821,0.0020305082962295273,None,330.2706186616779,None,1,333.451243522768,None,None,333.95082489399647,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
0,2,4,1,mix,0,26,26,26,,,,,,,None,334.9749441716067,None,333.9841377764278,334.98327537485966,334.4753708823864,None,3,"[0.008653521430460387, 0.383290191874039, 0.8171731124421058]","[0.25865728982716973, 0.7088065343668859, 1.3248624054176616]",334.9749441716067,None,[2 0 1 1 3 3 1 1],space,0,3.33331310484391,0.0023172271521616494,None,335.79925382540387,None,1,339.12973931996385,None,None,339.62931235261203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,3,3,1,mix,0,27,27,27,,,,,,,None,340.65344349666157,None,339.67096413544823,None,340.1538730938737,None,1,[0.008653521430460387],[0.5174941798322834],340.65344349666157,None,[1 1 2 0 0 3 1 2],space,0,3.1503823057555564,0.002524088071368169,None,340.6700972438757,None,1,343.82574677593766,None,None,344.32532526073373,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
0,2,4,2,mix,0,28,28,28,,,,,,,None,345.3577713157356,None,344.3669501035438,None,344.85819667951364,None,1,[0.00865672857617028],[0.5087662526129861],345.3577713157356,None,[0 3 2 0 3 0 0 3],space,0,3.013463468680129,0.0023682207756792195,None,345.36610245484735,None,1,348.38020427595984,None,None,348.8797785914667,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,1,2,2,mix,0,29,29,29,,,,,,,None,349.9122274687579,None,348.92140664142244,None,349.41265193453546,None,1,[0.009126575470872922],[0.51757820705825],349.9122274687579,None,[3 3 1 0 1 3 3 0],space,0,4.786088039843889,0.002201769895691541,None,349.92888346097243,None,1,354.7164809141141,None,None,355.2160465703273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
0,8,1,2,mix,0,30,30,30,,,,,,,None,356.2401786765204,None,355.2493572077565,None,355.7405944830043,None,1,[0.009461401516091428],[0.5176144478082279],356.2401786765204,None,[2 0 3 3 3 2 2 2],space,0,3.0178059444097016,0.0023996508061827626,None,356.25682729229993,None,1,359.2792516573736,None,None,359.7788330286021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,7,2,2,mix,0,31,31,31,,,,,,,None,360.8029545512127,None,359.81213500673766,None,360.3033838277097,None,1,[0.008958200303823105],[0.5175496634583396],360.8029545512127,None,[2 2 3 3 0 3 1 1],space,0,3.5916483972087008,0.002388105080171954,None,360.81961727843554,None,1,364.41655022053965,None,None,364.9161194046137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
0,8,2,1,mix,0,32,32,32,,,,,,,None,365.94025343509384,None,364.9494387013383,None,365.4406891258841,None,1,[0.008604452095823945],[0.5176651207148097],365.94025343509384,None,[3 0 0 3 0 2 0 0],space,0,2.7256724642738845,0.0022354449283739086,None,365.956901409445,None,1,368.68791710938785,None,None,369.18748501060145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,7,1,2,mix,0,33,33,33,,,,,,,None,370.2116101252177,None,369.2208001380368,None,369.71204382757605,None,1,[0.008662180724058999],[0.5088845963018684],370.2116101252177,None,[1 3 2 0 2 0 3 2],space,0,3.0714310296789336,0.002722610412092763,None,370.2199393400406,None,1,373.29232173960736,None,None,373.7918957344009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,6,3,2,mix,0,34,34,34,,,,,,,None,374.8160259163069,None,373.82522882185185,None,374.31645647566074,None,1,[0.008692969326148159],[0.5177379229298822],374.8160259163069,None,[1 2 0 1 1 3 3 3],space,0,2.5528313466093095,0.0021899034563830355,None,374.8326787013757,None,1,377.38883951665775,None,None,377.88840998359046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,5,3,2,mix,0,35,35,35,,,,,,,None,378.9125363169205,None,377.92175173033684,378.92086335088425,378.4129620655567,None,2,"[0.008685913604495, 0.6337657314525131]","[0.49153040839519235, 1.1416759967887629]",378.9125363169205,None,[1 0 2 3 1 1 3 1],space,0,3.417274905170416,0.0026222267388220644,None,379.55365827923197,None,1,382.97574756168797,None,None,383.4753244429121,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,4,2,2,mix,0,36,36,36,,,,,,,None,384.4994514818154,None,383.508619365326,None,383.99987363844775,None,1,[0.008636202841444174],[0.5089436077887513],384.4994514818154,None,[2 1 2 2 3 0 1 3],space,0,3.1826776248944952,0.00275371972747962,None,384.5077720373429,None,1,387.68839818129163,None,None,388.1879564610699,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,3,2,2,mix,0,37,37,37,,,,,,,None,389.2121068479955,None,388.22128569994675,None,388.71253035162954,None,1,[0.008699704332684632],[0.5179066188120487],389.2121068479955,None,[1 1 0 2 2 3 3 1],space,0,3.6277932537323068,0.001846418113927939,None,389.2287670095011,None,1,392.85899493816214,None,None,393.35857181938627,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
0,2,1,2,mix,0,38,38,38,,,,,,,None,394.382716754164,None,393.3918648175131,None,393.8831290327871,None,1,[0.008758395106269745],[0.5177687115319713],394.382716754164,None,[3 2 1 3 1 0 3 2],space,0,3.6898608302253706,0.0021427584088087315,None,394.39935414493266,None,1,398.08787612206106,None,None,398.5874513997114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,1,4,2,mix,0,39,39,39,,,,,,,None,399.61157869518684,None,398.6207639614295,399.6199050877203,399.1036780512877,None,3,"[0.00771414835799078, 0.2907431823296065, 0.4827601468496141]","[0.17451653075295326, 0.3499843010213226, 0.9909821467808797]",399.61157869518684,None,[1 2 3 0 1 2 1 1],space,0,5.258343500570845,0.002580854556072154,None,400.09450593434303,None,0,405.3650290230689,None,None,405.8645882649889,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,8,3,2,mix,0,40,40,40,,,,,,,None,406.8970432358565,None,405.9229402986566,406.9220227341757,406.3974664187772,None,2,"[0.06648798587048077, 0.2495813872628787]","[0.11669072560653149, 0.7496104119345546]",406.8970432358565,None,[0 2 1 1 2 2 3 2],space,0,2.894708623884071,0.0028646869814110687,None,407.1468484819143,None,1,410.05269340934683,None,None,410.55226419699466,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
0,7,2,2,mix,0,41,41,41,,,,,,,None,411.576393096042,None,410.60228502740756,None,411.07681724110444,None,1,[0.008629788550024386],[0.5171106051657262],411.576393096042,None,[1 2 3 3 3 2 1 2],space,0,3.663440681904831,0.0028213905079610413,None,411.59304363610863,None,1,415.2565918877808,None,None,415.75616652400277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,1,4,0,mix,0,42,42,42,,,,,,,None,416.78030671220404,None,415.7894614464167,None,416.28071956811436,None,1,[0.008606376382886083],[0.5089410420714557],416.78030671220404,None,[0 3 1 2 0 3 1 1],space,0,3.2041876326329657,0.0027527575821295613,None,416.78862598487467,None,1,419.9942441350122,None,None,420.493797604071,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
0,8,1,2,mix,0,43,43,43,,,,,,,None,421.5179396524163,None,420.52711593865024,None,421.01835834533085,None,1,[0.008635240697913105],[0.5176372185451328],421.5179396524163,None,[0 3 0 3 1 3 2 2],space,0,3.785710879468752,0.0023278107328223996,None,421.53458153318934,None,1,425.3230231071666,None,None,425.8226044783951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,1,1,1,mix,0,44,44,44,,,,,,,None,426.8550520728277,None,425.88088018198687,None,426.35549706433994,None,1,[0.009346906403152389],[0.5173944375892461],426.8550520728277,None,[3 1 1 0 1 1 3 3],space,0,7.104002484091325,0.002414724393020151,None,426.87170165075077,None,1,433.97399966709963,None,None,434.473563399024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
1,8,3,2,mix,0,45,45,45,,,,,,,None,435.5060167663196,None,434.5235274629522,435.52268847354935,435.00644123209713,None,1,[0.04086417191319924],[0.5413316134472552],435.5060167663196,None,[0 3 0 3 0 1 2 3],space,0,2.235952169101438,0.0024657180128997425,None,435.54765257756844,None,1,437.78740855223987,None,None,438.2869828677467,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_SU,22,22,F,2022-12-13_16h27.04.500,dynamic target,2022.1.3,120.0991056243167,
