tar_letter,tar_pos,tar_ori,tar_pos_type,block,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instruction_text.started,instruction_text.stopped,fix_key.keys,fix_key.started,fix_key.stopped,fixcross.started,fixcross.stopped,roi.started,roi.stopped,roi.numLooks,roi.timesOn,roi.timesOff,RedFixCross.started,RedFixCross.stopped,distori,search_resp.keys,search_resp.corr,search_resp.rt,search_resp.started,search_resp.stopped,fixcross_shape.started,fixcross_shape.stopped,correct,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text_q1.started,text_q1.stopped,key_resp1.keys,key_resp1.rt,key_resp1.started,key_resp1.stopped,text_q2.started,text_q2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image.started,image.stopped,text_q1_2.started,text_q1_2.stopped,slider.response,slider.rt,slider.started,slider.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_q4.started,text_q4.stopped,key_resp1_3.keys,key_resp1_3.rt,key_resp1_3.started,key_resp1_3.stopped,finish_text.started,finish_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,group,age,gender,date,expName,psychopyVersion,frameRate,
0,2,1,2,T,0,900,900,900,,,,,,,None,3649.056317344268,None,3648.0654856420406,3649.064640235636,3648.556741490691,None,2,"[0.009135264062933857, 0.16679746519366745]","[0.05950782337822602, 0.667154261333053]",3649.056317344268,None,[1 2 3 2 0 0 2 3],space,0,2.1560493510842207,0.002790578786516562,None,3649.222850219063,None,1,3651.3793430909973,None,None,3651.8789096758946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13_AT,13,32,F,2022-12-01_16h55.14.827,dynamic target,2022.1.3,120.11074900835351,
0,1,3,2,T,0,901,901,901,,,,,,,None,3652.91137155002,None,3651.920555530789,None,3652.4117879671976,None,1,[0.00864200342039112],[0.5088868698076112],3652.91137155002,None,[0 0 3 3 3 3 3 3],space,0,0.8114099364793219,0.002805652420647675,None,3652.9196899192975,None,1,3653.735663610354,None,None,3654.235240137433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13_AT,13,32,F,2022-12-01_16h55.14.827,dynamic target,2022.1.3,120.11074900835351,
0,8,2,2,T,0,902,902,902,,,,,,,None,3655.2676984516147,None,3654.2852666125073,None,3654.7681373509586,None,1,[0.00865643562428886],[0.5171270165410533],3655.2676984516147,None,[0 1 0 0 0 3 1 0],space,0,2.125983543442999,0.002684101193153765,None,3655.284357062974,None,1,3657.4075468236806,None,None,3657.907126237201,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13_AT,13,32,F,2022-12-01_16h55.14.827,dynamic target,2022.1.3,120.11074900835351,
0,7,4,2,T,0,903,903,903,,,,,,,None,3658.939576212779,None,3657.957140845796,None,3658.440000038485,None,1,[0.008615704740805086],[0.5174599193669565],3658.939576212779,None,[1 1 0 2 1 0 1 2],space,0,0.6140999067720259,0.0025096318931900896,None,3658.9562284098247,None,1,3659.5723715670174,None,None,3660.0719557912735,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13_AT,13,32,F,2022-12-01_16h55.14.827,dynamic target,2022.1.3,120.11074900835351,
0,8,4,1,T,0,904,904,904,,,,,,,None,3661.1044185954743,None,3660.1135952318546,None,3660.6048347240103,None,1,[0.00917535351618426],[0.5174727479898138],3661.1044185954743,None,[1 1 1 2 0 2 3 2],space,0,2.1608764420634543,0.00224215505659231,None,3661.121056681033,None,1,3663.2859051573323,None,None,3663.785456027158,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13_AT,13,32,F,2022-12-01_16h55.14.827,dynamic target,2022.1.3,120.11074900835351,
0,7,4,2,T,0,905,905,905,,,,,,,None,3664.8179242835286,None,3663.835462938583,None,3664.318335280612,None,1,[0.008617629035143182],[0.5175882056209957],3664.8179242835286,None,[3 0 3 1 2 1 0 0],space,0,0.5753279525852122,0.0025333648482046556,None,3664.8345655762423,None,1,3665.4090811272617,None,None,3665.9086528436083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13_AT,13,32,F,2022-12-01_16h55.14.827,dynamic target,2022.1.3,120.11074900835351,
0,6,4,2,T,0,906,906,906,,,,,,,None,3666.9411079506353,None,3665.9670111900887,None,3666.441531776345,None,1,[0.007526233737735311],[0.5161446645579417],3666.9411079506353,None,[1 1 0 0 2 1 3 0],space,0,0.5165699623539695,0.002766204397630645,None,3666.9577646377,None,1,3667.474001668361,None,None,3667.9735621596583,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13_AT,13,32,F,2022-12-01_16h55.14.827,dynamic target,2022.1.3,120.11074900835351,
0,5,2,2,T,0,907,907,907,,,,,,,None,3669.0060175874023,None,3668.0235732403853,None,3668.5064433374027,None,1,[0.008627891933429055],[0.5173819854680914],3669.0060175874023,None,[2 2 0 1 0 1 0 2],space,0,0.5310727232390491,0.0026225237925245892,None,3669.0226915931125,None,1,3669.555556125717,None,None,3670.0551259177655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13_AT,13,32,F,2022-12-01_16h55.14.827,dynamic target,2022.1.3,120.11074900835351,
0,6,1,1,T,0,908,908,908,,,,,,,None,3671.087598664155,None,3670.11346566274,None,3670.588011585529,None,1,[0.00867182997535565],[0.5172197033571138],3671.087598664155,None,[3 0 0 1 2 3 0 0],space,0,1.505896546121221,0.0025946215355361346,None,3671.104251823348,None,1,3672.6112634688543,None,None,3673.110863087458,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13_AT,13,32,F,2022-12-01_16h55.14.827,dynamic target,2022.1.3,120.11074900835351,
0,5,2,2,T,0,909,909,909,,,,,,,None,3674.1433201187792,None,3673.1608773753396,None,3673.6437449066325,None,1,[0.008691393628396327],[0.5171359965752345],3674.1433201187792,None,[0 0 1 2 0 1 0 2],space,0,0.8976365791604621,0.0028659469608101062,None,3674.1599796922856,None,1,3675.059207312828,None,None,3675.5587809534654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13_AT,13,32,F,2022-12-01_16h55.14.827,dynamic target,2022.1.3,120.11074900835351,
0,4,2,2,T,0,910,910,910,,,,,,,None,3676.5912386262207,None,3675.6004216769106,None,3676.091663093357,None,1,[0.008664774231874617],[0.517703342531604],3676.5912386262207,None,[3 1 3 3 1 1 2 2],space,0,1.7620518007097417,0.002394174262008164,None,3676.607893709708,None,1,3678.3730589889055,None,None,3678.872633270973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13_AT,13,32,F,2022-12-01_16h55.14.827,dynamic target,2022.1.3,120.11074900835351,
