tar_letter,tar_pos,tar_ori,tar_pos_type,block,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instruction_text.started,instruction_text.stopped,fix_key.keys,fix_key.started,fix_key.stopped,fixcross.started,fixcross.stopped,roi.started,roi.stopped,roi.numLooks,roi.timesOn,roi.timesOff,RedFixCross.started,RedFixCross.stopped,distori,search_resp.keys,search_resp.corr,search_resp.rt,search_resp.started,search_resp.stopped,fixcross_shape.started,fixcross_shape.stopped,correct,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text_q1.started,text_q1.stopped,key_resp1.keys,key_resp1.rt,key_resp1.started,key_resp1.stopped,text_q2.started,text_q2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image.started,image.stopped,text_q1_2.started,text_q1_2.stopped,slider.response,slider.rt,slider.started,slider.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_q4.started,text_q4.stopped,key_resp1_3.keys,key_resp1_3.rt,key_resp1_3.started,key_resp1_3.stopped,finish_text.started,finish_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,group,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,space,3.6140212672835332,37.39072322858556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_NK,20,20,M,2022-12-12_15h17.40.434,dynamic target,2022.1.3,120.13137971723633,
0,8,3,0,T,0,0,0,0,,,,,37.39072322858556,None,None,206.84596186201088,None,205.8732141860637,206.8792609217453,206.34639129762581,None,1,[0.049806834151240764],[0.5500948350345425],206.84596186201088,None,[1 0 3 3 0 1 2 3],space,0,2.315497127481649,0.007148066455556545,None,206.90423842367818,None,1,209.2272679748785,None,None,209.72683132320634,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_NK,20,20,M,2022-12-12_15h17.40.434,dynamic target,2022.1.3,120.13137971723633,
0,7,3,2,T,0,1,1,1,,,,,,,None,210.75927712419798,None,209.77679001528668,210.77593338905353,210.25971682264935,None,1,[0.2167306062838179],[0.7171744740153372],210.75927712419798,None,[3 3 1 2 1 1 0 0],space,0,1.4076974991257885,0.0025395712546014693,None,210.97576270523132,None,0,212.39121905193315,None,None,212.89078913524753,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_NK,20,20,M,2022-12-12_15h17.40.434,dynamic target,2022.1.3,120.13137971723633,
0,3,2,0,T,0,2,2,2,,,,,,,None,213.92326604546543,None,212.9491437906945,None,213.42367559683044,None,1,[0.008796855465334374],[0.5170433662606229],213.92326604546543,None,[0 0 3 2 3 1 2 0],space,0,2.235025896461593,0.0026761952831293456,None,213.93990274678436,None,1,216.17966091584094,None,None,216.67922105703218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_NK,20,20,M,2022-12-12_15h17.40.434,dynamic target,2022.1.3,120.13137971723633,
0,2,2,2,T,0,3,3,3,,,,,,,None,217.71168353513713,None,216.73755390394945,217.7366562263669,217.21209853863547,None,2,"[0.008661514293635264, 0.6750413560293964]","[0.4831724740433856, 1.1751494365380495]",217.71168353513713,None,[2 1 3 2 0 3 3 1],space,0,2.620249526902626,0.0026328989333705977,None,218.38611745946037,None,1,221.00886099820127,None,None,221.50843044008906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_NK,20,20,M,2022-12-12_15h17.40.434,dynamic target,2022.1.3,120.13137971723633,
0,1,4,2,T,0,4,4,4,,,,,,,None,222.54088586249054,None,221.5667780398362,222.56585951586385,222.04130728026576,None,2,"[0.008643233613838675, 0.4256127074440883]","[0.15011452685575932, 0.9335994401626522]",222.54088586249054,None,[3 0 0 0 0 0 0 2],space,0,2.4012678313156357,0.0024629206891404465,None,222.9738486860042,None,1,225.38012332082144,None,None,225.87969725270267,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_NK,20,20,M,2022-12-12_15h17.40.434,dynamic target,2022.1.3,120.13137971723633,
0,8,3,2,T,0,5,5,5,,,,,,,None,226.91214786440105,None,225.9380426074531,None,226.41257922429577,None,1,[0.008607955111074261],[0.5170719097804977],226.91214786440105,None,[3 1 2 2 0 3 3 0],space,0,2.158166222165164,0.0030597688419220503,None,226.92880252568284,None,1,229.0852931611662,None,None,229.584865168764,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_NK,20,20,M,2022-12-12_15h17.40.434,dynamic target,2022.1.3,120.13137971723633,
0,1,3,1,T,0,6,6,6,,,,,,,None,230.60899293980765,None,229.62655842793902,230.62565786392952,230.1094287896958,None,2,"[0.22503452482851571, 0.7087615128220932]","[0.49149082470466965, 1.2165433094960463]",230.60899293980765,None,[0 1 0 1 2 2 3 1],space,0,1.761094466328359,0.00296002688628505,None,231.32504748165957,None,1,233.09020681542097,None,None,233.58979165156524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_NK,20,20,M,2022-12-12_15h17.40.434,dynamic target,2022.1.3,120.13137971723633,
0,8,4,2,T,0,7,7,7,,,,,,,None,234.62223649041698,None,233.6481206499193,234.6472101437903,234.1226675295984,None,2,"[0.20009069782827282, 0.7584766228610533]","[0.3999360496927693, 1.2667022872665257]",234.62223649041698,None,[1 1 0 2 1 0 0 3],space,0,2.385573707495496,0.0027538079921214376,None,235.38824314971498,None,1,237.7778557468373,None,None,238.27743448942164,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_NK,20,20,M,2022-12-12_15h17.40.434,dynamic target,2022.1.3,120.13137971723633,
0,7,1,2,T,0,8,8,8,,,,,,,None,239.30991621034264,None,238.33578369273528,None,238.81031998886465,None,1,[0.00872437417274341],[0.5177261656826886],239.30991621034264,None,[3 2 2 2 3 1 1 3],space,0,1.4550511943562014,0.0022823588878964074,None,239.32654745953187,None,1,240.78363596944837,None,None,241.28320797704617,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_NK,20,20,M,2022-12-12_15h17.40.434,dynamic target,2022.1.3,120.13137971723633,
0,6,3,2,T,0,9,9,9,,,,,,,None,242.31567141729101,None,241.34149977261404,242.34064025995758,241.8160931557759,None,2,"[0.008731109162908979, 0.7264427785848966]","[0.4341459362694877, 1.2332932227436686]",242.31567141729101,None,[2 2 3 3 0 0 3 1],space,0,3.1259130097350862,0.0026739502864074893,None,243.04838478970487,None,1,246.17902782704186,None,None,246.67861811531947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_NK,20,20,M,2022-12-12_15h17.40.434,dynamic target,2022.1.3,120.13137971723633,
0,5,4,2,T,0,10,10,10,,,,,,,None,247.7027343406735,None,246.71190514828777,247.71105269133113,247.20315864486838,None,2,"[0.0087060934965848, 0.8009715058724396]","[0.275176825485687, 1.3082911541423528]",247.7027343406735,None,[2 0 3 1 1 0 3 0],space,0,2.446265884580498,0.0024061543663265184,None,248.51037284248014,None,1,250.95827964051932,None,None,251.4578516481135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_NK,20,20,M,2022-12-12_15h17.40.434,dynamic target,2022.1.3,120.13137971723633,
0,7,2,0,T,0,11,11,11,,,,,,,None,252.49030642909202,None,251.5078257344503,None,251.9907320161401,None,1,[0.008619821514002979],[0.5171995538221381],252.49030642909202,None,[2 3 0 3 1 1 0 3],space,0,1.6977467799915757,0.0026774781363201328,None,252.5069578832372,None,1,254.20550723113047,None,None,254.7050824458649,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_NK,20,20,M,2022-12-12_15h17.40.434,dynamic target,2022.1.3,120.13137971723633,
0,6,4,2,T,0,12,12,12,,,,,,,None,255.73753401970316,None,254.755040496515,255.75418258742866,255.23796056889478,None,4,"[0.008648044320580084, 0.5423326018935768, 1.2495591790502658, 1.9080927606592013]","[0.4419437686301535, 0.9416628234466771, 1.4833892764909251, 2.4157902096376347]",255.73753401970316,None,[0 3 3 3 3 3 0 0],space,0,2.664446758117265,0.0024930677718657535,None,257.6525708729132,None,1,260.31697030768555,None,None,260.8165272417402,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_NK,20,20,M,2022-12-12_15h17.40.434,dynamic target,2022.1.3,120.13137971723633,
0,2,1,0,T,0,13,13,13,,,,,,,None,261.84065276779074,None,260.8498319139617,261.84897945700504,261.34107899626906,None,1,[0.4087762015078624],[0.91722315835068],261.84065276779074,None,[2 2 1 2 2 0 1 2],space,0,3.4834590497885074,0.002198331905674422,None,262.2569673442922,None,1,265.7456503207468,None,None,266.2452277804743,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_NK,20,20,M,2022-12-12_15h17.40.434,dynamic target,2022.1.3,120.13137971723633,
0,1,3,2,T,0,14,14,14,,,,,,,None,267.2776806371694,None,266.3035680038083,None,266.77810301708087,None,1,[0.008705131356691709],[0.5171854424224875],267.2776806371694,None,[1 0 3 2 0 1 0 3],space,0,1.9982301596464822,0.0027858793655468617,None,267.2943542205612,None,1,269.2926242909816,None,None,269.7921966192927,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_NK,20,20,M,2022-12-12_15h17.40.434,dynamic target,2022.1.3,120.13137971723633,
0,8,4,2,T,0,15,15,15,,,,,,,None,270.8246514002676,None,269.84215819779274,270.8413041372696,270.3250866087292,None,2,"[0.008621104370831745, 0.46648991066831513]","[0.20843374344258336, 0.966661171773012]",270.8246514002676,None,[1 0 0 2 0 1 2 2],space,0,1.680860884142021,0.002628408943564864,None,271.2909161699354,None,1,272.97282176080626,None,None,273.47238735413083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_NK,20,20,M,2022-12-12_15h17.40.434,dynamic target,2022.1.3,120.13137971723633,
