tar_letter,tar_pos,tar_ori,tar_pos_type,block,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instruction_text.started,instruction_text.stopped,fix_key.keys,fix_key.started,fix_key.stopped,fixcross.started,fixcross.stopped,roi.started,roi.stopped,roi.numLooks,roi.timesOn,roi.timesOff,RedFixCross.started,RedFixCross.stopped,distori,search_resp.keys,search_resp.corr,search_resp.rt,search_resp.started,search_resp.stopped,fixcross_shape.started,fixcross_shape.stopped,correct,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,fix_key.rt,text_q1.started,text_q1.stopped,key_resp1.keys,key_resp1.rt,key_resp1.started,key_resp1.stopped,text_q2.started,text_q2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image.started,image.stopped,text_q1_2.started,text_q1_2.stopped,slider.response,slider.rt,slider.started,slider.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_q4.started,text_q4.stopped,key_resp1_3.keys,key_resp1_3.rt,key_resp1_3.started,key_resp1_3.stopped,finish_text.started,finish_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,group,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,space,9.47716451438464,59.897818716772235,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_ZXF,12,24,F,2022-12-01_14h50.17.264,dynamic target,2022.1.3,120.0890068277893,
0,6,4,0,T,0,0,0,0,,,,,59.897818716772235,None,None,130.8875487928746,None,129.90609061435316,None,130.3796294900585,None,1,[0.008885747300155344],[0.5164717945026496],130.8875487928746,None,[1 1 3 1 3 2 1 2],space,0,2.9780184197534254,0.0062857698158040876,None,130.90418588421562,None,1,133.8849727728466,None,None,134.38455699710192,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_ZXF,12,24,F,2022-12-01_14h50.17.264,dynamic target,2022.1.3,120.0890068277893,
0,5,4,2,T,0,1,1,1,,,,,,,None,135.408691778488,None,134.42626507082787,None,134.90911464204873,None,1,[0.008697487224708311],[0.5172023847117089],135.408691778488,None,[2 2 3 2 2 2 1 3],space,0,4.0855665583694645,0.0028046902752976166,None,135.42534718269053,None,1,139.5135407743419,None,None,140.01311537712735,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_ZXF,12,24,F,2022-12-01_14h50.17.264,dynamic target,2022.1.3,120.0890068277893,
0,4,3,2,T,0,2,2,2,,,,,,,None,141.03725176209264,None,140.046428077756,141.04557625703637,140.53767719137795,None,9,"[0.008723144474060973, 0.25003183102489857, 0.2666481079213554, 0.5500369304045307, 0.5918819817779877, 0.6335208130003593, 0.6753751651285711, 0.7006546126758622, 0.7671845048153045]","[0.17505493056887644, 0.25837332389892254, 0.5338334145271801, 0.583539206041678, 0.6255442945166578, 0.6673361070952524, 0.6916601427747082, 0.7252939118225186, 1.2745967241462495]",141.03725176209264,None,[1 3 2 0 1 0 2 2],space,0,2.498787483013075,0.0029660102372872643,None,141.81159720554024,None,1,144.30947262483642,None,None,144.80904658619164,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_ZXF,12,24,F,2022-12-01_14h50.17.264,dynamic target,2022.1.3,120.0890068277893,
0,3,2,2,T,0,3,3,3,,,,,,,None,145.83317880185132,None,144.84236730470911,None,145.3336007032649,None,1,[0.009461111145355972],[0.5175891677645268],145.83317880185132,None,[3 1 3 0 1 3 2 2],space,0,2.347967749890813,0.0025243848122045165,None,145.84982715031038,None,1,148.19783792763883,None,None,148.69741349257146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_ZXF,12,24,F,2022-12-01_14h50.17.264,dynamic target,2022.1.3,120.0890068277893,
0,7,4,0,T,0,4,4,4,,,,,,,None,149.7215450668009,None,148.74743547762773,149.74652304165465,149.22196825107676,None,2,"[0.008670867828186601, 0.7921121273157041]","[0.4415927123136498, 1.2996907980596006]",149.7215450668009,None,[2 1 3 3 2 1 0 3],space,0,4.748429965260584,0.002866588392862468,None,150.52087008868148,None,1,155.26684310302699,None,None,155.766415460803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_ZXF,12,24,F,2022-12-01_14h50.17.264,dynamic target,2022.1.3,120.0890068277893,
0,6,3,2,T,0,5,5,5,,,,,,,None,156.79053099925113,None,155.8080472042093,None,156.29097086074034,None,1,[0.008582029598983354],[0.5170147660683142],156.79053099925113,None,[2 1 3 0 1 1 2 1],space,0,1.8869749489967944,0.0029214307651272975,None,156.80720372209726,None,1,158.6972611205747,None,None,159.1968437412508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_ZXF,12,24,F,2022-12-01_14h50.17.264,dynamic target,2022.1.3,120.0890068277893,
0,5,4,2,T,0,6,6,6,,,,,,,None,160.22928601965396,None,159.25519535270178,None,159.72970567605807,None,1,[0.008615704738986096],[0.5171565223790822],160.22928601965396,None,[0 3 0 1 2 2 2 3],space,0,2.6072836570328946,0.002623485943331616,None,160.2459401409924,None,1,162.85207119758707,None,None,163.35166825046707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_ZXF,12,24,F,2022-12-01_14h50.17.264,dynamic target,2022.1.3,120.0890068277893,
0,4,3,2,T,0,7,7,7,,,,,,,None,164.37577833674914,None,163.3932801095052,None,163.87619735172302,None,1,[0.009531027151751914],[0.5174393935649277],164.37577833674914,None,[0 0 1 3 0 3 3 2],space,0,2.939947549937642,0.0025195740763592767,None,164.39242989236482,None,1,167.33160488988688,None,None,167.8311759648006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_ZXF,12,24,F,2022-12-01_14h50.17.264,dynamic target,2022.1.3,120.0890068277893,
0,3,1,2,T,0,8,8,8,,,,,,,None,168.8636320339756,None,167.88951570977406,None,168.36405938755524,None,1,[0.008573049559345236],[0.5169740351830114],168.8636320339756,None,[2 2 1 0 1 3 0 3],space,0,2.2290216984310973,0.0029252793501655106,None,168.88028519316867,None,1,171.11172257328144,None,None,171.61131224970103,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_ZXF,12,24,F,2022-12-01_14h50.17.264,dynamic target,2022.1.3,120.0890068277893,
