tar_letter,tar_pos,tar_ori,tar_pos_type,block,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instruction_text.started,instruction_text.stopped,fix_key.keys,fix_key.started,fix_key.stopped,fixcross.started,fixcross.stopped,roi.started,roi.stopped,roi.numLooks,roi.timesOn,roi.timesOff,RedFixCross.started,RedFixCross.stopped,distori,search_resp.keys,search_resp.corr,search_resp.rt,search_resp.started,search_resp.stopped,fixcross_shape.started,fixcross_shape.stopped,correct,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text_q1.started,text_q1.stopped,key_resp1.keys,key_resp1.rt,key_resp1.started,key_resp1.stopped,text_q2.started,text_q2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image.started,image.stopped,text_q1_2.started,text_q1_2.stopped,slider.response,slider.rt,slider.started,slider.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_q4.started,text_q4.stopped,key_resp1_3.keys,key_resp1_3.rt,key_resp1_3.started,key_resp1_3.stopped,finish_text.started,finish_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,group,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,space,7.442180921864292,108.1341343299714,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,4,3,0,T,0,0,0,0,,,,,108.1341343299714,None,None,151.05709458365095,None,150.06680545448307,151.073730519646,150.5575229100923,None,4,"[0.00898795971306754, 0.4421707988167327, 0.45821403749687306, 0.4914900788946852]","[0.31697984797051504, 0.45029216321358945, 0.4748079586931908, 0.9919819086198913]",151.05709458365095,None,[1 0 0 1 0 0 2 3],space,0,3.5222479787660177,0.0075312328713152965,None,151.55669897102212,None,1,155.08713805132788,None,None,155.58671982768163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,5,2,2,T,0,1,1,1,,,,,,,None,156.6191695245816,None,155.64503396303144,None,156.11960939707478,None,1,[0.008837861042593431],[0.5177368199415469],156.6191695245816,None,[3 3 1 0 1 1 2 3],space,0,3.5734816583419615,0.001748745730083101,None,156.6358474753756,None,1,160.20792707000646,None,None,160.70750916708374,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,6,3,2,T,0,2,2,2,,,,,,,None,161.73994378997213,None,160.75746011240062,None,161.2404057923975,None,1,[0.008721438355678401],[0.5169706111291816],161.73994378997213,None,[2 1 1 1 2 0 2 1],space,0,4.757802184431512,0.002751969323526282,None,161.75661532629283,None,1,166.51104844883594,None,None,167.01065075150353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,7,3,2,T,0,3,3,3,,,,,,,None,168.04312578557233,None,167.06895269935444,None,167.5435143422808,None,1,[0.00869000743750803],[0.5177602327682962],168.04312578557233,None,[2 2 3 1 2 0 0 2],space,0,2.8532200376416768,0.002210587793342711,None,168.05977711630294,None,1,170.9157571211074,None,None,171.41534402903943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,8,1,2,T,0,4,4,4,,,,,,,None,172.44781938383198,None,171.4652968986984,None,171.94823744711653,None,1,[0.00872881499981304],[0.5175572146945342],172.44781938383198,None,[2 0 2 1 2 0 1 2],space,0,3.1686629778569113,0.002341443044542757,None,172.4644729596282,None,1,175.63687956409808,None,None,176.13651137334176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,3,4,0,T,0,5,5,5,,,,,,,None,177.1689334880075,None,176.19481075540352,None,176.66936951181674,None,1,[0.008631956455928957],[0.5177996817778876],177.1689334880075,None,[2 3 3 2 1 2 2 0],space,0,3.1835637988772305,0.002086147015234019,None,177.18560149636824,None,1,180.37462896282136,None,None,180.87423543489643,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,4,2,2,T,0,6,6,6,,,,,,,None,181.90671784560936,None,180.9325563054431,None,181.40713045659163,None,1,[0.008590903828007868],[0.5176787689599678],181.90671784560936,None,[1 0 1 3 2 2 2 1],space,0,2.4301675759115824,0.0021746667441675527,None,181.92335089509152,None,1,184.35467481988962,None,None,184.8542777640045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,1,2,0,T,0,7,7,7,,,,,,,None,185.88680347241075,None,184.90423191655782,None,185.38721415905115,None,1,[0.008751907103032863],[0.5178695995348335],185.88680347241075,None,[0 1 3 1 1 0 0 3],space,0,2.7210527058477965,0.0021236716829662328,None,185.90342690018338,None,1,188.62618375092075,None,None,189.12577226247112,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,2,3,2,T,0,8,8,8,,,,,,,None,190.15823286397563,None,189.18411750801556,None,189.65869101771705,None,1,[0.008794563349056261],[0.5169760634314571],190.15823286397563,None,[2 0 0 0 3 2 0 1],space,0,2.5942786630396313,0.002791739056874576,None,190.174889005561,None,1,192.77277594983093,None,None,193.27237344164377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,3,3,2,T,0,9,9,9,,,,,,,None,194.30486643623726,None,193.33065839114101,None,193.8052578794584,None,1,[0.008634522245301923],[0.5179674202495335],194.30486643623726,None,[2 3 1 1 0 2 1 0],space,0,2.91147628237195,0.0020585647810094088,None,194.32149884427213,None,1,197.23577614643455,None,None,197.73534477311836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,4,4,2,T,0,10,10,10,,,,,,,None,198.76782878744962,None,197.7936505696532,None,198.26824556783959,None,1,[0.008620731128075931],[0.5177996817778876],198.76782878744962,None,[2 1 2 0 3 3 0 0],space,0,3.0719368928564563,0.002010776956240079,None,198.78451411488754,None,1,201.85695917412363,None,None,202.3565720606718,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,7,1,0,T,0,11,11,11,,,,,,,None,203.38903875592564,None,202.41492885226785,None,202.88943308565968,None,1,[0.008703157107447623],[0.5171514992707671],203.38903875592564,None,[3 3 1 1 1 2 0 1],space,0,2.163455387867316,0.00277377853217331,None,203.4056637873166,None,1,205.57062286778887,None,None,206.07016744019865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,8,4,2,T,0,12,12,12,,,,,,,None,207.1026363805181,None,206.12014564702622,None,206.6030685556434,None,1,[0.008685196582746357],[0.5172785058382487],207.1026363805181,None,[2 2 3 1 2 1 1 0],space,0,2.848915605465436,0.002570439734881802,None,207.11930663394423,None,1,209.96695712469955,None,None,210.46656391749815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,1,4,2,T,0,13,13,13,,,,,,,None,211.49903253709408,None,210.524855922916,None,210.99945861847004,None,1,[0.008647671915014143],[0.5171813265708352],211.49903253709408,None,[2 2 1 2 1 3 3 0],space,0,2.2138686563332612,0.002732084456965822,None,211.5156854714428,None,1,213.7305619816102,None,None,214.23015017243705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,5,2,0,T,0,14,14,14,,,,,,,None,215.26260435946824,None,214.2884322354214,None,214.7630240263711,None,1,[0.00875318999760566],[0.5176864663276319],215.26260435946824,None,[0 0 0 2 1 1 2 0],space,0,4.353079400319075,0.0023177094944912824,None,215.27926146322466,None,1,219.6339940133721,None,None,220.13360657919674,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,6,4,2,T,0,15,15,15,,,,,,,None,221.1660713501085,None,220.18354180905453,None,220.66646375550067,None,1,[0.008658255795580772],[0.5177268775082666],221.1660713501085,None,[3 3 2 1 2 3 3 0],space,0,3.745480302322221,0.002081656884001859,None,221.18272524662848,None,1,224.92963290932585,None,None,225.42925156889982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,5,3,1,T,0,16,16,16,,,,,,,None,226.46172243356114,None,225.48753651839706,None,225.96212863007054,None,1,[0.008732342960001915],[0.5169677246165065],226.46172243356114,None,[0 1 2 1 2 2 0 3],space,0,3.2669567600835308,0.002805530173873194,None,226.47836221824014,None,1,229.74235210389907,None,None,230.2419726878149,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,6,4,2,T,0,17,17,17,,,,,,,None,231.27445477780407,None,230.2835501799418,None,230.77483724076296,None,1,[0.007769530547193426],[0.5165863841903047],231.27445477780407,None,[0 1 0 1 3 3 3 2],space,0,2.4685665362535474,0.002514313094707177,None,231.2910775641294,None,1,233.76405290785692,None,None,234.26363468421067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,7,1,2,T,0,18,18,18,,,,,,,None,235.2961122840686,None,234.3135946097898,None,234.79654734570704,None,1,[0.008747096248271191],[0.5171114088138893],235.2961122840686,None,[0 1 0 1 1 1 0 0],space,0,2.0154362894149926,0.0026012292053110286,None,235.31276169045736,None,1,237.3277875937033,None,None,237.82736423847854,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,6,1,1,T,0,19,19,19,,,,,,,None,238.85152964336476,None,237.8689965743506,None,238.35191499283656,None,1,[0.008637408757977028],[0.5173112196509919],238.85152964336476,None,[0 1 1 0 2 2 3 3],space,0,3.7085053550092653,0.0027519693232989084,None,238.86816237212338,None,1,242.58178405098988,None,None,243.08138314642082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,7,1,2,T,0,20,20,20,,,,,,,None,244.11386042555523,None,243.1313389025927,None,243.6142489822637,None,1,[0.008676537044038923],[0.5173221242555428],244.11386042555523,None,[1 3 0 1 3 3 3 1],space,0,1.613373908022595,0.0023484989651478827,None,244.13051047339127,None,1,245.7458345213472,None,None,246.245444842106,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,8,3,2,T,0,21,21,21,,,,,,,None,247.277938478147,None,246.3037538458775,None,246.77831645097467,None,1,[0.008959415307799645],[0.5175661949569985],247.277938478147,None,[1 2 2 3 1 2 0 2],space,0,1.6814465416673556,0.0025091815164159925,None,247.2945647924323,None,1,248.97652014192658,None,None,249.47612019952857,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,7,3,1,T,0,22,22,22,,,,,,,None,250.500242627445,None,249.50941564470736,None,250.00068570717463,None,1,[0.00878750742867851],[0.5172618282083477],250.500242627445,None,[0 2 3 3 1 1 1 2],space,0,2.5077249702112567,0.002736253864441096,None,250.5169305206723,None,1,253.0231918482309,None,None,253.5227588712964,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,8,4,2,T,0,23,23,23,,,,,,,None,254.55526886424377,None,253.57274477549186,None,254.0556846824627,None,1,[0.00863676731069063],[0.5173920420122613],254.55526886424377,None,[3 3 3 2 1 3 3 0],space,0,1.4756628678485413,0.0023568377803258045,None,254.57191057326463,None,1,256.0457153083644,None,None,256.5453012541256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,1,1,2,T,0,24,24,24,,,,,,,None,257.5777817404967,None,256.6035858828993,None,257.078205576807,None,1,[0.008710213027825375],[0.5175475929850109],257.5777817404967,None,[0 2 1 3 3 1 0 3],space,0,3.237331195329034,0.0024152094856617623,None,257.59443563701643,None,1,260.83343281112025,None,None,261.3330303029331,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,2,2,2,T,0,25,25,25,,,,,,,None,262.3655082235148,None,261.3829834933156,None,261.8658903657499,None,1,[0.008701232765361055],[0.5175777410086084],262.3655082235148,None,[0 0 1 0 3 2 3 1],space,0,1.985367484569224,0.0024386223124110984,None,262.38216212003454,None,1,264.3721725403461,None,None,264.8717802953158,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,8,1,0,T,0,26,26,26,,,,,,,None,265.9042575744504,None,264.9300957135604,None,265.40468558016823,None,1,[0.008588338038862275],[0.5173641390540524],265.9042575744504,None,[0 1 0 2 0 2 1 2],space,0,1.390620424883764,0.002448564745918702,None,265.92091147097017,None,1,267.3114371017614,None,None,267.8110333106794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,1,3,2,T,0,27,27,27,,,,,,,None,268.84353849277204,None,267.86938400852614,None,268.34390331592977,None,1,[0.008686158753789641],[0.5172130782127624],268.84353849277204,None,[1 2 1 2 3 3 2 3],space,0,1.6841271499774848,0.002832791684568292,None,268.8601696179121,None,1,270.54209257431717,None,None,271.04169615987934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,2,4,2,T,0,28,28,28,,,,,,,None,272.0741853057891,None,271.0833191947654,None,271.5745950302585,None,1,[0.009020352802508569],[0.5173599696468045],272.0741853057891,None,[1 2 0 0 3 2 1 2],space,0,4.724453980211138,0.002124313130252631,None,272.09086069079376,None,1,276.82027576461314,None,None,277.3198854439249,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,3,4,2,T,0,29,29,29,,,,,,,None,278.3523235947732,None,277.369826767532,None,277.85276218437184,None,1,[0.008658576519565031],[0.517113012432219],278.3523235947732,None,[2 1 3 1 3 2 2 2],space,0,2.143015027874071,0.002598984140149696,None,278.3690086014876,None,1,280.5172323216318,None,None,281.0168250025899,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,4,2,2,T,0,30,30,30,,,,,,,None,282.049310941263,None,281.0751631922137,None,281.54972130717965,None,1,[0.008621051851605444],[0.5171771571631325],282.049310941263,None,[2 2 3 3 0 0 2 3],space,0,2.5265354125886006,0.002719896958069512,None,282.0659635548882,None,1,284.5972086137392,None,None,285.09680899206495,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,5,1,2,T,0,31,31,31,,,,,,,None,286.1292705557403,None,285.1551189580073,None,285.629692146985,None,1,[0.008651841322489418],[0.5173423298456328],286.1292705557403,None,[0 3 1 2 1 0 0 0],space,0,2.701145067846028,0.0024610729683445243,None,286.14592669732565,None,1,288.85203093443783,None,None,289.3516338785527,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,6,3,2,T,0,32,32,32,,,,,,,None,290.3841194965023,None,289.40993101554886,None,289.88452601373524,None,1,[0.008665311716185897],[0.5170629795420609],290.3841194965023,None,[2 1 1 1 1 0 0 1],space,0,3.0228873413727797,0.002998285090598074,None,290.4007672992725,None,1,293.42332475611374,None,None,293.9228773466147,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,7,1,2,T,0,33,33,33,,,,,,,None,294.9553594366039,None,293.98118250170205,None,294.45574029594445,None,1,[0.00859475251195363],[0.5177403479017357],294.9553594366039,None,[0 1 1 1 0 1 1 0],space,0,1.1714022785956786,0.0020207193897476827,None,294.97200595647973,None,1,296.14604600652547,None,None,296.6456547236659,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,8,1,2,T,0,34,34,34,,,,,,,None,297.67812622977476,None,296.70398040506757,None,297.17852601181085,None,1,[0.008578395605582045],[0.5167884400930234],297.67812622977476,None,[1 2 2 2 1 0 3 2],space,0,1.3934790348223487,0.0030011716037279257,None,297.6947679387956,None,1,299.0852942110341,None,None,299.5848862505447,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,1,3,2,T,0,35,35,35,,,,,,,None,300.6173356267211,None,299.6432109697753,None,300.1177732541487,None,1,[0.008628749219496967],[0.5171540650601401],300.6173356267211,None,[1 2 0 2 0 1 1 1],space,0,2.4054936636698585,0.0027083509062322264,None,300.6339866367282,None,1,303.04036724141406,None,None,303.53994228257096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,2,1,2,T,0,36,36,36,,,,,,,None,304.57245323768916,None,303.5983038850218,None,304.07284564308134,None,1,[0.008736833091234075],[0.5177903807921211],304.57245323768916,None,[0 2 1 0 3 2 3 3],space,0,4.546010715103193,0.002188457861166171,None,304.5890981539467,None,1,309.1353347986128,None,None,309.6349441572008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,3,1,2,T,0,37,37,37,,,,,,,None,310.66741983271686,None,309.6932826675484,None,310.16783693383036,None,1,[0.008680706451514197],[0.5179940403129422],310.66741983271686,None,[2 0 3 0 1 3 1 2],space,0,2.098828609173779,0.002009494061667283,None,310.6840605795669,None,1,312.78233511837425,None,None,313.28194126972556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,4,2,2,T,0,38,38,38,,,,,,,None,314.3144021919536,None,313.33190279892324,None,313.8148378950393,None,1,[0.00919803370743466],[0.5175902492310342],314.3144021919536,None,[3 1 2 2 2 0 3 2],space,0,2.6923479387075986,0.0022272654236985545,None,314.3310564091971,None,1,317.02886320462585,None,None,317.52844466025584,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,5,3,2,T,0,39,39,39,,,,,,,None,318.56092193939025,None,317.5867507775142,None,318.0613236457684,None,1,[0.008824390649124325],[0.5178910880197236],318.56092193939025,None,[2 0 3 1 0 1 1 3],space,0,2.4293378638153627,0.002030341099271027,None,318.5775630069638,None,1,321.0089148347197,None,None,321.5085219482423,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,6,1,2,T,0,40,40,40,,,,,,,None,322.5409694000766,None,321.55846776198064,None,322.04151094196845,None,1,[0.008498214691826433],[0.5173914005649749],322.5409694000766,None,[0 1 2 0 2 1 0 1],space,0,5.873065775978148,0.0022862785760935367,None,322.5576505581073,None,1,328.43612259212705,None,None,328.93569570894186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,7,4,2,T,0,41,41,41,,,,,,,None,329.9682073055076,None,328.98568033024276,None,329.4686167092534,None,1,[0.008614637378741463],[0.5169221818575807],329.9682073055076,None,[2 1 3 1 2 0 1 1],space,0,3.2150181299132328,0.0030762209389649797,None,329.98486922011875,None,1,333.1988775313514,None,None,333.698470533033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,8,2,2,T,0,42,42,42,,,,,,,None,334.72262824055156,None,333.7317595637387,None,334.22303796502115,None,1,[0.009424464607945993],[0.5175645913386688],334.72262824055156,None,[1 0 0 3 3 0 2 2],space,0,3.3715947769335344,0.0025155959895073465,None,334.7392484610875,None,1,338.1114742415607,None,None,338.6111044471863,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,1,1,2,T,0,43,43,43,,,,,,,None,339.6435445223767,None,338.6694070364845,None,339.14398984717195,None,1,[0.00859924264318579],[0.517707313365463],339.6435445223767,None,[2 2 3 1 2 0 3 1],space,0,3.682228786662563,0.001995382220911779,None,339.6602490932339,None,1,343.34050653169743,None,None,343.8400870251566,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
0,2,2,2,T,0,44,44,44,,,,,,,None,344.8726043947479,None,343.89841431017635,None,344.37300962908625,None,1,[0.008755114339692227],[0.5171418775612437],344.8726043947479,None,[1 1 0 0 3 1 0 2],space,0,2.6936346820123163,0.0029354232544847036,None,344.8892573290966,None,1,347.5870378251857,None,None,348.0866163943028,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08_YY,8,27,F,2022-11-29_09h22.23.107,dynamic target,2022.1.3,120.08461520709254,
